id,memberID,img,groupID,selection_class,agenttype1,agenttype2,gender,last_name,first_name,other_name,birthday,birth_location_map,deathday,death_location,workplace,knows,shortbio,data_evaluation,authority_record,authority_organization,birth_location
692,SiJ1787,,,5,1,2,2,Sichler,Josephine,,1787-01-01 00:00:00,,,,"Rottweil, Würtemberg",,"Participated in the Russian capaign 1812. Daughter of Franz Xaver Sichler and Hyacinthe Burckhardt. Born 19/3/1787. Sie heiratete 1811 in Ludwigsburg Georg HENSSLER, Unteroffizier der
württembergischen Kavallerie, geboren in Frickenhausen, Sie folgte ihrem
Mann nach Rußland, der in der Schlacht von Borodino am 07. September 1812 
fiel. Die  Beresina (November 1812) überwand Josephine HENSSLER bei 
Eiseskälte schwimmend in Anwesenheit Napoleons. Sie lebte vermutlich 1857 
in Stuttgart und erhielt die auch in Deutschland sehr begehrte Sankt-Helena-
Medaille. Source: http://www.stehelene.org/cgi-bin/lh/stehelene-search.pl ",1,,,
693,LeG xxxx,,,5,1,2,2,Lennox,Georgiana,,,,,,,,Particpated in Napoleons invasion of Belgium (?). See http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm,1,,,
694,JoJxxxx,,,5,1,2,2,Jones,Jenny  ,,,,,,,,Another women at Waterloo was 26-year-old Jenny Jones. Her tombstone at Tau y Ilyn in Wales records that she was there with her husband of the 23rd Royal Welsh Fusiliers and remained on the field for three days. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf,1,,,
695,AgExxxx,,,5,1,2,2,Aggelin,"Elske, van",,,,,,,,"a sutleress with the Dutch army, ¨[in Waterloo] who celebrated her 95th birthday in perfect health in 1889. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
696,MoBxxxx,,,5,1,2,2,Moon,Barbara,,,,,,,,"One of the last surviving witnesses of Waterloo was Mrs. Barbara Moon, who died in October 1903, 88 years after the battle. Born during the Peninsular War, she was a four-year-old child by the time of Waterloo and rode in a wagon over the battlefield in the evening of June 18. Her father, a color sergeant in the 95th Rifles, died of his wounds of few months later. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
697,DeMxxxx,,,5,1,2,2,Deacon,Martha,,,,,,,,"Ensign Thomas Deacon of the 73rd Foot was wounded at the Battle of Quatre Bras on June 16 and his pregnant wife, Martha, searched in vain for him throughout the night. Then she heard that he had been taken to Brussels and set out for the Belgian capital on foot, accompanied by her three children. Torrential rain soon drenched them as they trudged warily along the 20 miles of road. Martha had only a black silk dress and a light shawl, but reached the city with her children, found her husband safe there,, and gave birth to a baby girl on June 19. The joyful parents christened her Waterloo Deacon, after the previous day's victory. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
698,LaMxxxx,,,5,1,2,2,Lancey,"Madgalene, de",,,,,,,,"had married Colonel Sir William Howe de Lancey, Wellington's deputy quartermaster-general, on April 4, 1815. Magdalene went to Antwerp for safety when hostilities began and there she received a succession of conflicting rumors that William was either dead or alive. At last, she learned that he was alive, but badly wounded. She managed to reach his side in a cottage and was with him when he died on June 26. They had been married for less than three months. Magdalene de Lancey later wrote an outstanding account of her experiences, which she called A Week at Waterloo in 1815. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
699,McMxxxx,,,5,1,2,2,McMullen,1,,,,,,,,"Wife of Peter McMullen, mother of Frederik McMullen. Participated in the battle of Waterloo.",1,,,
700,WaCAxxxx,,,5,1,2,2,Waldie,Charlotte Ann,,,,,,,,"an English resident of Brussels, described the heart-rending scenes in the city on that morning: - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
701,TdBMxxxx,,,5,1,2,2,Tête-du-bois,Marie,,,,,,,,"Marie Tête-du-bois, the cantinière of the 1st Grenadiers of the Guard, was cut in two by a cannonball at Waterloo. - See more at: http://www.historynet.com/napoleonic-wars-women-at-waterloo.htm#sthash.OzZZoItY.dpuf",1,,,
702,JoT1787§,,,5,1,2,2,Jourdan,Therese,,,,,,,,Participated together with Josephine Sichler in the Russian capaign. Her husband Petru fell before her eyes in the battle of Borodino.,1,,,
703,ZuBF1720,,,4,1,4,1,Zurlauben,Beat Fidel,,1720-01-01 00:00:00,,1799-01-01 00:00:00,,,,Militärhistoriker,1,,,
704,,,,6,1,2,1,Allendorf,Johann Conrad Ludwig,,,,,,,,,3,,,
705,,,,6,1,2,1,Arndt,Johann,,,,,,,,,3,,,
706,,,,6,1,2,1,Augustinus ,Aurelius,,,,,,,,,3,,,
707,,,,6,1,2,1,Barhdt,Christian Gottlob,,,,,,,,,3,,,
708,,,,6,1,2,1,Bär,,,,,,,,,Teacher,3,,,
709,,,,6,1,2,1,Bergasse,,,,,,,,,,3,,,
710,,,,6,1,2,1,Beyel,Heinrich,,,,,,,,,3,,,
711,,,,6,1,2,1,Beyel,Johann Konrad,,,,,,,,,3,,,
712,,,,6,1,2,2,Beyel-Imthurn,Julie  ,,,,,,,,,3,,,
713,,,,6,1,2,,Beyel-Kirchhofer,Elisabeth,,,,,,,,,3,,,
714,,,,6,1,2,,Birch,"Salomon, von",,,,,,,,,3,,,
715,,,,6,1,2,,Birch-Morf,"Anna, von",Nanny,,,,,,,,3,,,
716,,,,6,1,2,,Blumhardt,Johann Christoph ,d. Ä.,,,,,,,,3,,,
717,,,,6,1,2,,Blumhardt-Köllner,Doris,,,,,,,,,3,,,
718,,,,6,1,2,,Bluntschli,Hans Heinrich,,,,,,,,,3,,,
719,,,,6,1,2,,Bosshard,Catharina Elisabetha,,,,,,,,,3,,,
720,,,,6,1,2,,Bosshard,Hans Jakob,,,,,,,,,3,,,
721,,,,6,1,2,,Bosshard-von Peyer,Catharina Franziska Carolina,,,,,,,,,3,,,
722,,,,6,1,2,,Burckhardt-von Peyer,Johannes,,,,,,,,,3,,,
723,,,,6,1,2,,Burkhardt,Diethelm,d. Ä.,,,,,,,,3,,,
724,,,,6,1,2,,Burkhardt,Diethelm,d. J.,,,,,,,,3,,,
725,,,,6,1,2,,Claudius,Matthias,,,,,,,,,3,,,
726,,,,6,1,2,,Deschwanden,Melchior Paul,,,,,,,,,3,,,
727,,,,6,1,2,,Dubs,Jakob,,,,,,,,,3,,,
728,,,,6,1,2,,Escher,Mathilde,,,,,,,,,3,,,
729,,,,6,1,2,,Esslinger,Johann David,,,,,,,,,3,,,
730,,,,6,1,2,,Esslinger-Tobler,Marie,,,,,,,,,3,,,
731,,,,6,1,2,,Fehr,,,,,,,,,Buchhändler,3,,,
732,,,,6,1,2,,Finsler,Georg,,,,,,,,,3,,,
733,,,,6,1,2,,Fliedner,Theodor,,,,,,,,,3,,,
734,,,,6,1,2,,Flugi,"Conradin, von",,,,,,,,,3,,,
735,,,,6,1,2,,Flugi,"Constantin, von",,,,,,,,,3,,,
736,,,,6,1,2,,Flugi,"Elise, von",,,,,,,,,3,,,
737,,,,6,1,2,,Flugi,"Johannes, von",,,,,,,,,3,,,
738,,,,6,1,2,,Flugi,"Nikolaus, von",,,,,,,,,3,,,
739,,,,6,1,2,,Flugi,"Regina, von",,,,,,,,,3,,,
740,,,,6,1,2,,Flugi,"Thomas Alphons, von",,,,,,,,,3,,,
741,,,,6,1,2,,Flugi-Planta von Wildenberg zu Steinsber,"Regina, von",,,,,,,,,3,,,
742,,,,6,1,2,,Flugi-Pool,"Juditha, von",,,,,,,,,3,,,
743,,,,6,1,2,,Francke,August Hermann,,,,,,,,,3,,,
744,,,,6,1,2,,Fries,Anna Susanna,,,,,,,,,3,,,
745,,,,6,1,2,,Fries-Freudweiler,Regula Susanna,,,,,,,,,3,,,
746,,,,6,1,2,,Fröhlich,,,,,,,,,,3,,,
747,,,,6,1,2,,Füssli,Johann Jakob,,,,,,,,,3,,,
748,,,,6,1,2,,Ganz,Jakob,,,,,,,,,3,,,
749,,,,6,1,2,,Gellert,Christian Fürchtgott,,,,,,,,,3,,,
750,,,,6,1,2,,Gerhardt,Paul,,,,,,,,,3,,,
751,,,,6,1,2,2,Gessner,Dorothea,Döde,1749-01-01 00:00:00,,1830-01-01 00:00:00,,,,,3,,,
752,,,,6,1,2,,Gessner,Eisabeth,Sette,1755-01-01 00:00:00,,1831-01-01 00:00:00,,,,,3,,,
753,,,,6,1,2,,Gessner,Hans Kaspar,,,,,,,,,3,,,
754,,,,6,1,2,,Gessner,Jakob,"Hans Jakob, Jaque, d. Ä.",1759-01-01 00:00:00,,1832-01-01 00:00:00,,,,,3,,,
755,,,,6,1,2,,Gessner,Jakob,"Jaque, d. J.",1782-01-01 00:00:00,,1806-01-01 00:00:00,,,,,3,,,
756,,,,6,1,2,,Gessner,Kaspar   ,,1720-01-01 00:00:00,,1790-01-01 00:00:00,,,,,3,,,
757,,,,6,1,2,,Gessner,Regula Susanna,,1751-01-01 00:00:00,,1792-01-01 00:00:00,,,,,3,,,
758,,,,6,1,2,,Gessner,Anna Barbara,Bäbe,,,,,,,,3,,,
759,,,,6,1,2,,Gessner-Hess,Meta Regina,,,,,,,,,3,,,
760,,,,6,1,2,,Gessener-Heusser,Meta Regina,,,,,,,,,3,,,
761,,,,6,1,2,,Gessner-Keller,,,,,,,,,,3,,,
762,,,,5,1,2,,Gessner-Schweizer,Anna,,1757-01-01 00:00:00,,1836-01-01 00:00:00,,,,,1,,,
763,,,,6,1,2,,Gessner-Lavater,Anna,Nette,,,,,,,,3,,,
764,,,,6,1,2,,Gessner-Schulthess,Barbara,,,,,,,,,3,,,
765,,,,6,1,2,,Glinz,Andreas,,,,,,,,,3,,,Trewernau
766,,,,6,1,2,,Glinz-Scherb,Elisabeth,,,,,,,,,3,,,
767,,,,6,1,2,,Graffenried,Franz Emmanuel Anton,,,,,,,,,3,,,
768,,,,6,1,2,,Gray,Johanna,,,,,,,,,3,,,
769,,,,6,1,2,,Grob,Hans Kaspar,,,,,,,,,3,,,
770,,,,6,1,2,,Gröben,Graf von,,,,,,,,,3,,,
771,,,,6,1,2,,Gröben,"Selma, Gräfin von",,,,,,,,,3,,,
772,,,,6,1,2,,Grob-Gessner,Johanna Dorothea,Hannchen,,,,,,,,3,,,
773,,,,6,1,2,,Hardenberg-Novalis,"Friedrich, von.",,,,,,,,,3,,,
774,,,,6,1,2,,Hassell,"Ulrich, von",,,,,,,,,3,,,
775,,,,6,1,2,,Hebel,Johann Peter,,,,,,,,,3,,,
776,,,,6,1,2,,Heidegger-Hess,Anna,Nettli,,,,,,,,3,,,
777,,,,6,1,2,,Heine,Heinrich,,,,,,,,,3,,,
778,,,,6,1,2,,Herrenhuter,,,,,,,,,,3,,,
779,,,,7,1,2,1,ab Yberg,Alois,,,,,,,,,3,,,
780,,,,7,1,2,1,Abyberg-Reding,Dominik,,,,,,,,women,3,,,
781,,,,7,1,2,2,abYberg ,"Joseph Theodor Xaver, Graf",,,,,,,,,3,,,
782,,,,7,1,2,2,Aepli-Heusser,,,,,,,,,women,3,,,Schönenberg
783,,,,7,1,2,1,Amman,Johann Caspar,,,,,,,,,3,,,
784,,,,7,1,2,1,Andermatt,,,,,,,,,General,3,,,
785,,,,7,1,2,1,Anderson,,,,,,,,,women widow,3,,,
786,,,,7,1,2,1,Arnold,Gottfried,,,,,,,,,3,,,
787,,,,7,1,2,1,Bär,,,,,,,,,Dr. med.,3,,,
788,,,,7,1,2,1,Bär,,,,,,,,,Missionary,3,,,
789,,,,7,1,2,1,Barbou de Courières,Gabriel-Marie,,,,,,,,,3,,,
790,,,,7,1,2,2,Baumann-Heusser,Anna Maria ,,,,,,,,,3,,,
791,,,,7,1,2,2,Baumann  ,Barbara,,,,,,,,,3,,,
792,,,,7,1,2,1,Baumann,Felix,,,,,,,,,3,,,
793,,,,7,1,2,1,Baumgartner,Hans,,,,,,,,,3,,,
794,,,,7,1,2,1,Beyel,Johann Conrad,,,,,,,,,3,,,Biel
795,,,,7,1,2,2,Beyel-Kirchhofer,Susanna Elisabetha,,,,,,,,,3,,,
796,,,,7,1,2,1,Biermer,Anton,,,,,,,,,3,,,
797,,,,7,1,2,2,Wichelhausen-Birch,"Elisabeth, von",,,,,,,,married to Johann Wichelhausen,3,,,
798,,,,7,1,2,2,Birch-Morf,"Anna, von",Nanny,,,,,,,,3,,,
799,,,,7,1,2,1,Birch,"Salomon, von",,,,,,,,"Parson, husband of Nanny",3,,,
800,,,,7,1,2,2,Blumhardt,,,,,,,,,wife of a parson,3,,,
801,,,,7,1,2,1,Bodmer,Johann Jakob,,,,,,,,,3,,,
802,,,,7,1,2,1,Bourbon,", de",,,,,,,,,3,,,
803,,,,7,1,2,1,Bremi,,,,,,,,,Friend of D. Schweizer,3,,,
804,,,,7,1,2,2,Brunner-Schweizer,,,,,,,,,,3,,,
805,,,,7,1,2,2,Amman-Schweizer,,,,,,,,,,3,,,
806,,,,7,1,2,2,Wolf-Schweizer,,,,,,,,,,3,,,
807,,,,7,1,2,2,Burkhard-Peyer,Amalie,,,,,,,,,3,,,
808,,,,7,1,2,1,Burkhard,Diethelm,,,,,,,,Father,3,,,
809,,,,7,1,2,1,Burkhard,Diethelm,,,,,,,,Son,3,,,
810,,,,7,1,2,1,Burkhard,Johannes,,,,,,,,Parson,3,,,Schaffhausen
811,,,,7,1,2,1,Claudius,Matthias,,,,,,,,,3,,,
812,,,,7,1,2,1,Clavaz,,,,,,,,,,3,,,
813,,,,7,1,2,2,Deck,Anna,,,,,,,,,3,,,
814,,,,7,1,2,1,Dieffenbach,Johann Friedrich,,,,,,,,,3,,,
815,,,,7,1,2,2,Dollfuss,Lisette,,,,,,,,,3,,,
816,,,,7,1,2,1,Dubs,Jakob,,,,,,,,,3,,,
817,,,,7,1,2,1,Fäsi,David,,,,,,,,Dekan,3,,,
818,,,,7,1,2,2,Fäsi,Marie,,,,,,,,,3,,,
819,,,,7,1,2,1,Fay,,,,,,,,,Parson,3,,,
820,,,,7,1,2,1,Fellenberg,"Philipp Emanuel, von",,,,,,,,,3,,,
821,,,,7,1,2,2,Finsler,Anna,,,,,,,,,3,,,
822,,,,7,1,2,2,Finsler,Luise,,,,,,,,,3,,,
823,,,,7,1,2,,Fisch,Anna,,,,,,,,,3,,,
824,,,,7,1,2,,Flugi,Alfons  ,,,,,,,,,3,,,
825,,,,7,1,2,,Flugi,"Conradin, von",,,,,,,,,3,,,
826,,,,7,1,2,,Flugi,"Elise, von",,,,,,,,,3,,,
827,,,,7,1,2,,Flugi,"Regina, von",,,,,,,,,3,,,
828,,,,7,1,2,,Flugi,"Regina, von",,,,,,,,Cousine,3,,,
829,,,,7,1,2,,Frick-Heusser,Elisabetha Verean,,,,,,,,,3,,,
830,,,,7,1,2,,Fries,Anna Susanna,,,,,,,,,3,,,
831,,,,7,1,2,,Fries,Elise,,,,,,,,,3,,,
832,,,,7,1,2,,Fries-Freudweiler,J.  ,,,,,,,,Landschreiber,3,,,
833,,,,7,1,2,,Fries,,,,,,,,,Operateur,3,,,
834,,,,7,1,2,,Fröhlich,,,,,,,,,Babtist preacher,3,,,
835,,,,7,1,2,,Füssli,Johann Jakob,,,,,,,,Antistes,3,,,
836,,,,7,1,2,,Gattiker,Heinrich,,,,,,,,,3,,,
837,,,,7,1,2,,Gessner-Schweizer,Anna,,,,,,,,,3,,,
838,,,,7,1,2,,Gessener-Hess,Barbara,,,,,,,,,3,,,
839,,,,7,1,2,,Gessner,Caspar,,,,,,,,Parson,3,,,
840,,,,7,1,2,,Gessner,Conrad,,,,,,,,,3,,,
841,,,,7,1,2,,Gessern,Dorothea,,,,,,,,,3,,,
842,,,,7,1,2,,Gessner,Elisabeth,,,,,,,,,3,,,
843,,,,7,1,2,,Gessner,Ernst,,,,,,,,,3,,,
844,,,,7,1,2,,Gessner,Georg,,,,,,,,Antistes,3,,,
845,,,,7,1,2,,Gessner,Georg,,,,,,,,Sohn,3,,,
846,,,,7,1,2,,Gessner,Jakob,,,,,,,,Sohn von Caspar und Elisabeth Gessner-Keller,3,,,
847,,,,7,1,2,,Gessner,Jakob,,,,,,,,Sohn von Kaspar und Bäbe,3,,,
848,,,,7,1,2,,Gessner,Kaspar,,,,,,,,Sohn,3,,,
849,,,,7,1,2,,Gessner,Kaspar,,,,,,,,Enkel des Kaspar G.,3,,,
850,,,,7,1,2,,Gessner,Regula   ,,,,,,,,,3,,,
851,,,,7,1,2,,Goethe,Johann Wolfgang,,,,,,,,,3,,,
852,,,,7,1,2,,Grob,Georg,,,,,,,,,3,,,
853,,,,7,1,2,,Grob ,Johann,,,,,,,,,3,,,
854,,,,7,1,2,,Gröben,"Selma, Gräfin von",,,,,,,,,3,,,
855,,,,7,1,2,,Grumbach-Schweizer,Cleophea,,,,,,,,,3,,,
856,,,,7,1,2,2,Häberling,,,,,,,,,doctors wife,3,,,
857,,,,7,1,2,,Häfeli,,,,,,,,,candidate for theology,3,,,
858,,,,7,1,2,,Hafner,,,,,,,,,Parson,3,,,
859,,,,7,1,2,,Händel,Georg Friedrich,,,,,,,,,3,,,
860,,,,7,1,2,,Hanhart-Sulzer,Elisabetha Susanna,,,,,,,,,3,,,
861,,,,7,1,2,,Hauser,,,,,,,,,Verwalter,3,,,
862,,,,7,1,2,,Hebel,Johann Peter,,,,,,,,,3,,,
863,,,,7,1,2,,Heidegger,Anna,,,,,,,,,3,,,
864,,,,7,1,2,,Hengstenberg,Ernst Wilhelm,,,,,,,,,3,,,
865,,,,7,1,2,,Henning-Pfenninger,Martha,,,,,,,,,3,,,
866,,,,7,1,2,,Hess-Heidegger,Anna,,,,,,,,,3,,,
867,,,,7,1,2,,Hess-Steinmann,Cleophea,,,,,,,,,3,,,
868,,,,7,1,2,,Hess-Nüscheler,Elisabeth,,,,,,,,,3,,,
869,,,,7,1,2,,Hess,Felix,,,,,,,,,3,,,
870,,,,7,1,2,,Hess,Heinrich,,,,,,,,,3,,,
871,,,,7,1,2,,Hess,Johann Jakob,,,,,,,,Antistes,3,,,
872,,,,7,1,2,,Hess,Judith  ,,,,,,,,,3,,,
873,,,,7,1,2,,Hess,,,,,,,,,"Parson, son of Judith Hess",3,,,
874,,,,7,1,2,,Hess ,Meta Regina,,,,,,,,,3,,,
875,,,,7,1,2,1,Hess,,,,,,,,,Waisenvater,3,,,
876,,,,7,1,2,,Ulrich-Heusser   ,Anna Elisabeth Dorothea,,,,,,,,,3,,,
877,HeJC,,,7,1,2,,Heusser   ,Jakob Christian,,1826-03-28 00:00:00,,1919-04-21 00:00:00,"Buenos Aires, Argentina",,,"Jakob Christian Heusser wurde am 28. März 1826 als Sohn des Arztes Johann Jakob Heusser und der Dichterin Meta Heusser-Schweizer in Hirzel geboren. Heusser studierte zunächst Medizin an der Universität Zürich, danach Naturwissenschaften an der (späteren) Humboldt-Universität zu Berlin, wo er 1851 promovierte. Danach war er im Privatlabor des Berliner Physikers und Chemikers Heinrich Gustav Magnus mit kristall-optischen Studien beschäftigt, die er 1852 bei Franz Ernst Neumann an der Universität Königsberg fortsetzte. 1853 wurde er als Privatdozent für Mineralogie an die Universität Zürich bestellt. Im Jahre 1856 unternahm Heusser im Auftrag der Kantone Zürich, Graubünden, Bern, Unterwalden, Glarus und Aargau eine Inspektionsreise nach Brasilien zur Überprüfung der Klagen von Schweizer Pächtern auf Plantagen bei São Paulo. Sein kritischer Bericht an die Zürcher Regierung führte zu einer Diskussion über die schweizerische Auswanderungspraxis. Ab 1859 lebte er in Buenos Aires, wo er als Geologe, Vermessungsingenieur und Landbesitzer tätig war. Heusser verfasste zahlreiche Aufsätze zur Geologie und Mineralogie Brasiliens, Argentiniens und der Schweiz sowie zur Auswanderung.

Jakob Christian Heusser, der 1871 Anna, geborene Smith, ehelichte, verstarb am 21. April 1909 in Buenos Aires. Er war der ältere Bruder von Johanna Spyri.

Heusser war seit 1851 mit dem Dichter Gottfried Keller befreundet. Im ersten Kapitel des Novellenzyklus Das Sinngedicht schildert Keller die Berliner Arbeitsumgebung seines Freundes im Magnus-Haus. ",3,77076564,1,"Hirzel, Zurich, Switzerland"
878,,,,7,1,2,,Heusser,Regula Sophie,Ega,,,,,,,,3,,,
879,,,,7,1,2,2,Heusser,,,,,,,,,,3,,,im Langenried
880,,,,7,1,2,,Heusser,Hans,,,,,,,,,3,,,Hütten
881,,,,7,1,2,,Heusser,Hans H.,,,,,,,,,3,,,Weisserlen
882,,,,7,1,2,,Heusser,Hans Jakob,,,,,,,,,3,,,
883,,,,7,1,2,,Heusser,Heinrich Alfons,,,,,,,,,3,,,
884,,,,7,1,2,,Heusser,Heinrich Weilhelm,,,,,,,,,3,,,
885,,,,7,1,2,,Heusser,Johann Rudolph Maximilian,,,,,,,,,3,,,
886,,,,7,1,2,,Spyri-Heusser,Johanna,,,,,,,,,3,,,
887,,,,7,1,2,,Heusser,Johann Jakob,,,,,,,,Doctor,3,,,
888,,,,7,1,2,,Heusser,Meta Louise,,,,,,,,,3,,,
889,,,,7,1,2,,Heusser,Meta Regina,,,,,,,,,3,,,
890,,,,7,1,2,,Heusser,Moritz Maximilian,,,,,,,,,3,,,
891,,,,7,1,2,,Heusser,Theodor Constans,Constantin,,,,,,,,3,,,
892,,,,7,1,2,,Heusser,Theodor Diethelm,,,,,,,,,3,,,
893,,,,7,1,2,1,Hitz-Hanhart,,,,,,,,,,3,,,
894,,,,7,1,2,,Hofacker,Wilhelm Gustav Ludwig,,,,,,,,,3,,,
895,,,,7,1,2,,Hofmann,Katharina,,,,,,,,,3,,,
896,,,,7,1,2,1,Höhn,,,,,,,,,Tochtersohn Hubers,3,,,
897,,,,7,1,2,,Huber (im Feld),,,,,,,,,,3,,,
898,,,,7,1,2,,Hürlimann,,,,,,,,,Gemeindeamman,3,,,
899,,,,7,1,2,,Hürlimann,,,,,,,,,,3,,,Richterswil
900,,,,7,1,2,,Imthurn,Babette,,,,,,,,,3,,,
901,,,,7,1,2,,Jacobi,Johann Georg,,,,,,,,,3,,,
902,,,,7,1,2,,Richter,Jean Paul,,,,,,,,,3,,,
903,,,,7,1,2,,Jung-Stilling,Heinrich,,,,,,,,,3,,,
904,,,,7,1,2,,Kaiser,Johann Friedrich,,,,,,,,,3,,,
905,,,,7,1,2,,Karl,,,,,,,,,Erzherzog,3,,,
906,,,,7,1,2,,Keerl,Minna,,,,,,,,,3,,,
907,,,,7,1,2,,Gessner-Keller,Elisabeth,,,,,,,,,3,,,
908,,,,7,1,2,,Keller,,,,,,,,,Parson,3,,,Birmensdorf
909,,,,7,1,2,,Kirchberger,Ludwig Friedrich,,,,,,,,,3,,,
910,,,,7,1,2,,Kirchhofer,Christian,,,,,,,,,3,,,
911,,,,7,1,2,,Kirchhofer,Melchior,,,,,,,,,3,,,
912,,,,7,1,2,,Klein-Schlatter,Christine,,,,,,,,,3,,,
913,,,,7,1,2,,Kleiner(t),,,,,,,,,,3,,,
914,,,,7,1,2,,Kloppstack,Friedrich Gottlieb,,,,,,,,,3,,,
915,,,,7,1,2,,Knapp,Albert,,,,,,,,,3,,,
916,,,,7,1,2,,Knapp-Lerche,Minette,,,,,,,,,3,,,
917,,,,7,1,2,,Köllner,Karl,,,,,,,,,3,,,
918,,,,7,1,2,,Köllner,Wilhelm,,,,,,,,,3,,,
919,,,,7,1,2,,Kröcher,", Baronin von",,,,,,,,,3,,,
920,,,,7,1,2,,Krummacher,Friedrich Adolf,,,,,,,,,3,,,
921,,,,7,1,2,,Krummacher,Friedrich Wilhelm,,,,,,,,,3,,,
922,,,,7,1,2,,Lange,Amalie,,,,,,,,,3,,,
923,,,,7,1,2,,Lange,Johann Peter,,,,,,,,,3,,,
924,,,,7,1,2,,Birch-Lavater,Anna,,,,,,,,,3,,,
925,,,,7,1,2,,Lavater,Johann Caspar,,,,,,,,,3,,,
926,,,,7,1,2,,Gessner-Lavater,Anna,Nette,,,,,,,,3,,,
927,,,,7,1,2,,Letter-Roggenmoser,,,,,,,,,,3,,,
928,,,,7,1,2,,Lusser,Karl Franz,,,,,,,,,3,,,
929,,,,7,1,2,,Lusser,,,,,,,,,Doctor,3,,,Altdorf
930,,,,7,1,2,,Mägis,Pauline,,,,,,,,,3,,,
931,,,,7,1,2,,Magnus,Heinrich Gustav,,,,,,,,,3,,,
932,,,,7,1,2,,Malkolm,,,,,,,,,,3,,,
933,,,,7,1,2,,Mandach-von Meyenburg,", von",,,,,,,,,3,,,
934,,,,7,1,2,,Meisenbug,", Freiherr von",,,,,,,,,3,,,
935,,,,7,1,2,,Medelssohn-Bartholdy,Felix,,,,,,,,,3,,,
936,,,,7,1,2,,Menzel,Konrad  ,,,,,,,,,3,,,
937,,,,7,1,2,2,Menzel,,,,,,,,,pastor's wife,3,,,
938,,,,7,1,2,,Meyer von Knonau,"Gerold Ludwig, von",,,,,,,,,3,,,
939,,,,7,1,2,,Meyer-Hofmeister,,,,,,,,,Dr. med.,3,,,
940,,,,7,1,2,,Meyer,,,,,,,,,Spitalarzt,3,,,
941,,,,7,1,2,,Meyer,,,,,,,,,Stadtarzt,3,,,
942,,,,7,1,2,2,Michel-Schweizer,,,,,,,,,,3,,,
943,,,,7,1,2,2,Morf-Schweizer,Anna,,,,,,,,,3,,,
944,,,,7,1,2,,Morf  ,Elise,,,,,,,,,3,,,
945,,,,7,1,2,,Morf,Heinrich,,,,,,,,,3,,,
946,,,,7,1,2,,Morf,Heinrich,,,,,,,,Morf Heinrich's father,3,,,
947,,,,7,1,2,,Mörikofer,Johann Kaspar,,,,,,,,,3,,,
948,,,,7,1,2,,Müller,Julius,,,,,,,,,3,,,
949,,,,7,1,2,,Müller,", von.",,,,,,,,,3,,,
950,,,,7,1,2,,Müller,Kaspar,,,,,,,,,3,,,
951,,,,7,1,2,,Nabholz,,,,,,,,,Apotheker,3,,,
952,,,,7,1,2,,Näf,,,,,,,,,Dr. med.,3,,,
953,,,,7,1,2,2,Nägeli,,,,,,,,,,3,,,
954,,,,7,1,2,,Bonaparte,Napoleon I,,1769-01-01 00:00:00,,1821-01-01 00:00:00,Santa-Elena,"Ajaccio, Corsica",,,3,,,
955,,,,7,1,2,,Neander,August,,,,,,,,,3,,,
956,,,,7,1,2,,Neander,Joachim,,,,,,,,,3,,,
957,,,,7,1,2,,Osiander,Emilie,,,,,,,,,3,,,
958,,,,7,1,2,,Overbeck,Christian Adolf,,,,,,,,,3,,,
959,,,,7,1,2,,Petersen,Johann Willhelm,,,,,,,,,3,,,
960,,,,7,1,2,,Peyer-Bosshard,Katharina Elisabeth,,,,,,,,,3,,,
961,,,,7,1,2,,Pfeffel,Gottlieb Konrad,,,,,,,,,3,,,
962,,,,7,1,2,,Pfenninger,Luise,,,,,,,,,3,,,
963,,,,7,1,2,,Pfenninger,Maria  ,,,,,,,,,3,,,
964,,,,7,1,2,,Pfenninger,,,,,,,,,Pastor's wife,3,,,
965,,,,7,1,2,,Pfenninger,Salomon,,,,,,,,Pastor ,3,,,
966,,,,7,1,2,,Pfenninger,,,,,,,,,son of Salomon Pfenninger (pastor),3,,,
967,,,,7,1,2,,Pfister,,,,,,,,,cousin,3,,,
968,,,,7,1,2,,Pylades,,,,,,,,,,3,,,
969,,,,7,1,2,,Rahn,Johann Heinrich,,,,,,,,Chorherr,3,,,
970,,,,7,1,2,,Reding,Alois,,,,,,,,,3,,,
971,,,,7,1,2,,Reding,Louise,,,,,,,,,3,,,
972,,,,7,1,2,,Reding,Rudlof von Bibereck,,,,,,,,,3,,,
973,,,,7,1,2,,Reichardt,Johann Friedrich,,,,,,,,,3,,,
974,,,,7,1,2,,Riehl,Wilhelm Heinrich,,,,,,,,,3,,,
975,,,,7,1,2,,Riggenbach,,,,,,,,,,3,,,
976,,,,7,1,2,,Röhrig,Friedrich Wilhelm,,,,,,,,,3,,,
