Comm ID,bio_author_id,author_id,agent_id,id,MemberID,selection_class,Agent type1,Agent type2,type2description,img,gender,code,last_name,first_name,other_name,,born,formula1,birthday,birth_location,,died,formula1,deathday,death_location,workplace,knows,shortbio,link,data_evaluation,authority_organization,authority_record,CrossReference,Medien,Schulwesen,Kirche,Glaubenskommittee,Jurisprudenz,Finanz,Verwaltungsdienst,Berufliches Gewicht,Militärischer Rang,Militärisches Gewicht,Ausl. Dienste,Tagsatzungsgesander,Int. Beziehungen,Bundesrat,Nationalrat,Regierungsrat,Ständerat,Kantonsparlament,Bürgermeister,Stadthalter,Zürcher Stadtrat,Kleiner Rat,Grosser Rat,Constaffel,Landammann,Landvogt,Pol. Gewicht,GESAMT SOZ. EINFLUSS,friends,born,died,age 1839,education,wealth (poor 1-rich 5), religion,ethnicity,special,comments,,political party,personality,mood/emotions, intelligence,values/stereotypes, general attitude,experience,knowledge,communication,intervention,literature,,
1,282,282,282,282,KeA1805,2,1,3,historical,,1,KeA,Keller,Augustin,,,1805,-01-01 00:00:00,1805-01-01 00:00:00,,,1883,-01-01 00:00:00,1883-01-01 00:00:00,"Lenzburg, Swizterland","Sarmenstorf, Switzerland",,"antiklerikaler katholischer Grossrat im Aargau, hub die Klöster auf und verstösst dadurch gegen Bundesvertrag",,4,VIAF,15564360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,283,283,283,283,KeF 0000,3,1,5,historiographer,,1,KeF ,Keller,Ferdinand,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"extension of history through into the megalithic period Pfahlbauer theory by Ferdinan Keller (F. Keller, 1854, 1858, 1860, 1861, 1863, 1866, 1876, 1879) – archeology (F. Keller, 1874) architecture (F. Keller, 1838, 1841, 1844b) as part of historiography – contacts with Islamic cultures (F. Keller, 1856) in Zürich – Helvetii pagan culture (F. Keller, 1844a, 1846, 1869)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,284,284,284,284,KeG1819,3,1,5,historiographer,,1,KeG,Keller,Gottfried,,,1819,-01-01 00:00:00,1819-01-01 00:00:00,,,1890,-01-01 00:00:00,1890-01-01 00:00:00,Zürich,Zürich,,Swiss poet. Historiographer. Wrote Der Landvogt von Greifensee,,4,VIAF,102319551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,285,285,285,285,KeH1798,1,1,2,contemporary,,1,KeH,Keller   ,Heinrich,,,1798,-01-01 00:00:00,1798-01-01 00:00:00,Turbental,,0,-01-01 00:00:00,,,,,unbekannt,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,41,,1,protestant,,Verwundet im Züriputsch,,,,,,,,,,,,,,,
1,286,286,286,286,KeFL1799,1,1,2,contemporary,,1,KeFL,Keller vom Steinbock (Dr.),Friedrich Ludwig,,,1799,-01-01 00:00:00,1799-01-01 00:00:00,Zürich/Berlin,,1860,-01-01 00:00:00,1860-01-01 00:00:00,Berlin,"Zürich, Switzerland",,,,4,VIAF,39718875,,,,,"Ab 1824 wirkte K. am Polit. Institut in Zürich als Lehrer des Zivilrechts. Einen Ruf nach Jena lehnte er ab. 1826 wurde er o. Prof. am Polit. Institut, 1826 Amtsrichter in Zürich. Hier stand er an der Spitze der jurist. Reformbewegung. Ab 1831 präsidierte er das Obergericht. An der 1833 unter seiner Mitwirkung gegr. Univ. Zürich wurde K. ao. Prof. für zürcher. Partikularrecht und röm. Recht (ab 1838 o. Prof.). 1833-34 fungierte er als Obmann des Schiedsgerichts in der Basler Teilungsfrage. 1833-38 gab er die ""Monatschronik der zürcher. Rechtspflege"" heraus. 1837 trat K. aus Protest gegen die Wahl unqualifizierter Richter aus dem Obergericht zurück.",,,"Ab 1824 wirkte K. am Polit. Institut in Zürich als Lehrer des Zivilrechts. Einen Ruf nach Jena lehnte er ab. 1826 wurde er o. Prof. am Polit. Institut, 1826 Amtsrichter in Zürich. Hier stand er an der Spitze der jurist. Reformbewegung. Ab 1831 präsidierte er das Obergericht. An der 1833 unter seiner Mitwirkung gegr. Univ. Zürich wurde K. ao. Prof. für zürcher. Partikularrecht und röm. Recht (ab 1838 o. Prof.). 1833-34 fungierte er als Obmann des Schiedsgerichts in der Basler Teilungsfrage. 1833-38 gab er die ""Monatschronik der zürcher. Rechtspflege"" heraus. 1837 trat K. aus Protest gegen die Wahl unqualifizierter Richter aus dem Obergericht zurück. K. gilt als Schöpfer der Zürcher Justizreform (mit beispielhafter Wirkung für die ganze Eidgenossenschaft), als Begründer der wissenschaftl. Jurisprudenz der Schweiz und als einer der grössten Juristen des 19. Jh. Oberst.",,,2,,0,,Mehrfach wirkte er als Tagsatzungsgesandter,1,,,,,,,,1829 wurde er Mitglied des Gr. Stadtrats,,"1830 Grossrat (1832 und 1835 Präs.), 1842 lehnte er die Wiederwahl in den Gr. Rat ab",,,,2,5,Johann Caspar Bluntschli,40,"Schulen und Polit. Institut in Zürich, Studien in Berlin und Göttingen, 1822 Dr. iur.",5,protestant,,"Nach dem Ustertag, an dem er keinen Anteil hatte, war er der einflussreichste Führer der Radikal-Liberalen des Kantons.  Im sog. Züriputsch floh er 1839 vorübergehend nach Baden. Seine manchmal ungenügende Respektierung der Gewaltentrennung, die gelegentlich übermässige Neigung zur polit. Konfrontation, Härte gegenüber privaten Schuldnern und sein wenig prüdes Privatleben verschafften ihm viele Gegner...um sich im Ausland ausschliesslich der Wissenschaft zu widmen. Ab 1844 war er Prof. für röm. Recht in Halle, 1846 in Berlin. Hier wechselte er die polit. Richtung vollständig: Er übernahm die Führung der preuss. Junkerpartei, trat ins Abgeordnetenhaus ein und wurde geheimer Justizrat. 1853 erfolgte aufgrund eines Adelsbriefs von 1487 (K. vom Steinbock) die Aufnahme in den preuss. Adel (Mitglied des preuss. Herrenhauses). Als Gutsbesitzer in Kniegnitz in Niederschlesien verschuldete K. sich schwer. Von seinen einstigen Zürcher Parteifreunden hatte er sich entfremdet. Der letzte Besuch in der Vaterstadt verlief unerfreulich. Bei der Rückkehr nach Preussen wurde K. in Berlin sterbend im Zugabteil gefunden. Die genaue Todesursache blieb ungeklärt. ",,,"libaral radical, später conservative",,,,,,,,,,,,
1,287,287,287,287,KeSpE1853,4,1,4,biographer,,2,KeSpE,Kempin-Spyri,Emilie,,,1853,-01-01 00:00:00,1853-01-01 00:00:00,,,1901,-01-01 00:00:00,1901-01-01 00:00:00,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,288,288,288,288,KlO1822,3,1,5,historiographer,,1,KlO,Klopp,Onno,,,1822,-01-01 00:00:00,1822-01-01 00:00:00,,,1903,-01-01 00:00:00,1903-01-01 00:00:00,,,,"ultramontane, historiographer",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,289,289,289,289,KnSB0000,3,1,5,historiographer,,2,KnSB,Knab,Susanna Barbara,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,290,290,290,290,KoePxxxx,3,1,5,historiographer,,1,KoeP,König,Paul,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,291,291,291,291,KoJE1782,2,1,2,contemporary,,1,KoJE,Kopp,Josef Eutych,,,1782,-01-01 00:00:00,1782-01-01 00:00:00,,,1851,-01-01 00:00:00,1851-01-01 00:00:00,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,292,292,292,292,Ko0000,2,1,3,historical,,1,Ko,Kopp,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,293,293,293,293,KoT1746,2,1,3,historical,,1,KoT,Kosciusko,Tadeusz,,,1746,-01-01 00:00:00,1746-01-01 00:00:00,Solothurn,,1817,-01-01 00:00:00,1817-01-01 00:00:00,"Solothurn, Switzerland",Polish–Lithuanian Commonwealth,,Politischer Flüchtling aus Polen in Solothurn,,4,VIAF,61554270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,294,294,294,294,KrK0000,1,1,6,undefined,,1,KrK,Kramer,Karl ,,,0,-01-01 00:00:00,,"Pfäffikon (ZH), aus Sachsen",,0,-01-01 00:00:00,,,,,erster Sekundarlehrer in Pfäffikon,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,not aplicable,,3,protestant,,wegen pol. Betätigung aus Deutschland emigriert,,,radical-liberal (freisinnig),,,,,,,,,,,,
1,295,295,295,295,Krauer0000,2,1,3,historical,,1,Krauer,Krauer,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,296,296,296,296,KrG1943,3,1,5,historiographer,,1,KrG,Kreis,Georg,,,1943,-01-01 00:00:00,1943-01-01 00:00:00,,,0,-01-01 00:00:00,,,,,Swiss historian,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,297,297,297,297,KrH1809,1,1,2,contemporary,,1,KrH,Kreis,Heinrich,,,1809,-01-01 00:00:00,1809-01-01 00:00:00,Wila/,,0,-01-01 00:00:00,,,,,Taglöhner und Weber,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,30,,2,protestant,,Verwundet im Züriputsch,,,,,,,,,,,,,,,
1,298,298,298,298,KueF0000,2,1,3,historical,,1,KueF,Kündig,Felix,,,0,-01-01 00:00:00,,Altlandenberg,,0,-01-01 00:00:00,,,,,Gichteler (Neugläubiger),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,299,299,299,299,KueJ0000,2,1,3,historical,,1,KueJ,Kündig,Jakob,,,0,-01-01 00:00:00,,Grüningen,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839,,,,,,,,,,,,,,,,,,,,
1,300,300,300,300,KuH1793,2,1,2,contemporary,,1,KuH,Kunz,Heinrich,,,1793,-01-01 00:00:00,1793-01-01 00:00:00,Oetwil am See,,1859,-01-01 00:00:00,1859-01-01 00:00:00,,,,"der Europäische ""Spinnerkönig""",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
1,301,301,301,301,KuG1890,2,1,3,historical,,2,KuG,Kurz,Gertrud,,,1890,-01-01 00:00:00,1890-01-01 00:00:00,,,0,-01-01 00:00:00,,na,na,,,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,302,302,302,302,KuHRxxxx,3,1,5,historiographer,,1,KuHR,Kurz,Hans Rudolf,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,303,303,303,303,KueJ0000,3,1,5,historiographer,,1,KueJ,Küstner,Johann,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,publisches in Dittmar’s Die sociale Reform (Wikipedia),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,304,304,304,304,KueJ1820*,2,1,3,historical,,2,KueJ,Küstner,Johanna,Küstner-Fröbel,,0,-01-01 00:00:00,,Dresden,,1888,-01-01 00:00:00,1888-01-01 00:00:00,na,na,,,,4,VIAF,25032888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,305,305,305,305,HaFC1754,2,1,2,contemporary,,1,HaFC,La Harpe,"Frédéric-César, de",,,1754,-01-01 00:00:00,1754-01-01 00:00:00,Rolle/Lausanne,,1838,-01-01 00:00:00,1838-01-01 00:00:00,,,,"Politiker, Erzieher des Zaren Alexander I.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,306,306,306,306,LaRoS1730,3,1,5,historiographer,,2,LaRoS,La Roche,"Sophie, von",born Gutermann von Gutershofen,,1730,-01-01 00:00:00,1730-01-01 00:00:00,,,1807,-01-01 00:00:00,1807-01-01 00:00:00,Offenbach am Main,Kaufbeuren,,"Salonnière - Tagebuch einer Reise durch die Schweiz -  (Roche & Menges, 1787)- -Erinnerungen aus meiner dritten Schweizerreise (Roche, 1793)-  Journal einer Reise durch Frankreich (Roche, 1787) -Tagebuch einer Reise durch Holland und England(Roche, 1788) - Reise von Offenbach nach Weimar und Schönebeck (Roche, 1800) (Vahsen, 2000) – kann als „historisch [...] Quellensammlung gesehen werden (Loster-Schneider, 1995)(p. 293) – the selective education (gender oriented) (Goozé, 2007) (p. 23 ff) this is also the issue of Walle’s article – the problematic balance between giving the knowledge to grow an agreable social partner and the careful limitation of this knowledge in order to deter them to become intelectual competition (Walle, 1992) – importance of the reception of Rousseau in femal writers like La Roche (von Felden, 1997) – “Dilletantisums-Debate” 1800 and Trivialliteratur (von Felden, 1997) – the general aceptance of the Roussian view about women based on following: in their subjective interpretration women connect Rousseau with the concept of „Eigensinn“ and “Selbstbestimmung”, the identification of the virtue discourse (Tugendiskurs) with reason (to be rational is to be virtuous), he values sentiment bat also is dangerous because “Verführer zur Leidenschaft”, “Gefühl und Empfindsamkeit”, French sensualism, English moral-sense in relation with natural law as part of Enlightment motives – balance between heart and mind and self-perfection, the combination between personal strive for happiness and common good, temperance, but reject part of his literature as too passionate, his educational model is adopted, the specific distinction between male and female education is not reflected in the reception (except Ehrmann), goals to be virtous, self-confident and natural, rational and not to passionate but sensitive – reception is not unreflected",,4,VIAF,36932939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,307,307,307,307,LRodRoMC1780*,2,1,2,contemporary,,2,LRodRoMC,La Rochefoucauld de Roucy,"Marie-Charlotte, de ",von Stein,,0,-01-01 00:00:00,,,,1797,-01-01 00:00:00,1797-01-01 00:00:00,na,na,,Abesse of Chateau-Chalon,,2,VIAF,na,,,Wunderlich. Heloise und Abaleard. http://www.dieterwunderlich.de/Heloise-Abaelard.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,308,308,308,308,LaJH1792,1,1,2,contemporary,,1,LaJH,Landolt,Johann Heinrich,,,1792,-01-01 00:00:00,1792-01-01 00:00:00,,,1847,-01-01 00:00:00,1847-01-01 00:00:00,,,,,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,Stadträsident 1810,,,,,,1,1,,47,,4,protestant,,,,,,,,,,,,,,,,,
1,309,309,309,309,LaJ 0000,2,1,6,undefined,,1,LaJ ,Landolt,Johannes,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Oberst,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,310,310,310,310,LaHJ1814,1,1,2,contemporary,,1,LaHJ,Lattmann,Hans Jakob,,,1814,-01-01 00:00:00,1814-01-01 00:00:00,Bauma (ZH)/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,arm,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,25,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,311,311,311,311,Lavater1741,2,1,3,historical,,1,Lavater,Lavater,Johann Kaspar,,,1741,-01-01 00:00:00,1741-01-01 00:00:00,,,1801,-01-01 00:00:00,1801-01-01 00:00:00,"Zürich, Switzerland","Zürich, Switzerland",,Staatsschreiber,,4,VIAF,27067242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,312,312,312,312,LeBRxxxx,2,1,3,historical,,1,LeBR,Lerber,"Beat Rudolf, von",,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,313,313,313,313,LeGE1729,3,1,5,historiographer,,1,LeGE,Lessing,Gotthold Ephraim,,,1729,-01-01 00:00:00,1729-01-01 00:00:00,,,1781,-01-01 00:00:00,1781-01-01 00:00:00,"Braunschweig, Germany","Kamenz, Germany",,Artikel der Vossischen Zeitung,,4,VIAF,9849550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,314,314,314,314,Le  0000,2,1,3,historical,,1,Le  ,Lessing,,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,"Spion, politischer Flüchtling",,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,315,315,315,315,LeJ1800,2,1,3,historical,,1,LeJ,Leu,Josef,,,1800,-01-01 00:00:00,1800-01-01 00:00:00,Ebersol,,1845,-01-01 00:00:00,1845-01-01 00:00:00,"Unter-Ebersol, Luzern, Switzerland","Unter-Ebersol, Luzern, Switzerland",,Leader of the peasants in Sursee.,,4,VIAF,6893863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,316,316,316,316,LeF1811,3,1,5,historiographer,,2,LeF,Lewald,Fanny,,,1811,-01-01 00:00:00,1811-01-01 00:00:00,,,1889,-01-01 00:00:00,1889-01-01 00:00:00,"Dresden, Germany","Königsberg, Prussia",,"DE –history as autobiography, includes the importance of education  (Lewald, 1861, 1862b, 1992), and novel (Lewald, 1845), - political questions about womens rights and social class (Gesinde im 18. Jahrhundert, 1995; Lewald, 1862a, 1864)",,4,VIAF,59217212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,317,317,317,317,LiJ0000,1,1,6,undefined,,1,LiJ,Lienhart,Jakob,,,0,-01-01 00:00:00,,Teufen,,0,-01-01 00:00:00,,,,,Kuhbauer?,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,not aplicable,,3,protestant,,,,,,,,,,,,,,,,,
1,318,318,318,318,LiAB0000,2,1,3,historical,,2,LiAB,Linsi,Anna Barbara,,,0,-01-01 00:00:00,,Irgenhausen,,0,-01-01 00:00:00,,na,na,,Gichteler (Neugläubiger),,2,VIAF,na,,,Zwingliana. (2007). file:///C:/Users/HP/Downloads/2282-2229-1-PB.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,319,319,319,319,LiF1811,2,1,2,contemporary,,1,LiF,Liszt,Franz,,,1811,-01-01 00:00:00,1811-01-01 00:00:00,,,1886,-01-01 00:00:00,1886-01-01 00:00:00,"Bayreuth, Germany","Raiding, Austria",,Hungarian musician,,4,VIAF,64199483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,320,320,320,320,LiC1837,5,1,2,contemporary,,2,LiC,Wagner-Liszt,Francesca Gaetana Cosima,,,1837,-01-01 00:00:00,1837-01-01 00:00:00,,,1930,-01-01 00:00:00,1930-01-01 00:00:00,,,,"Daughter of Franz Liszt, second wife of Richard Wagner",,4,VIAF,39385271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,321,321,321,321,LoJJ1806,2,1,2,contemporary,,1,LoJJ,Locher-Oerli,Johann Jakob,,,1806,-01-01 00:00:00,1806-01-01 00:00:00,,,1861,-01-01 00:00:00,1861-01-01 00:00:00,,,,"Bauherr der Stadt Zürich, initiativer Unternehmer",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,
1,322,322,322,322,LoGA1759,2,1,3,historical,,1,LoGA,Lotti,Giacomo Angelo,,,1759,-01-01 00:00:00,1759-01-01 00:00:00,,,1814,-01-01 00:00:00,1814-01-01 00:00:00,"Bellinzona, Ticino, Switzerland","Bignasco, Ticino, Switzerland",,,,4,VIAF,308749522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,323,323,323,323,LoPhI1773,2,1,3,historical,,1,LoPhI,Louis Philippe I.,,,,1773,-01-01 00:00:00,1773-01-01 00:00:00,,,1850,-01-01 00:00:00,1850-01-01 00:00:00,"Claremont House, Surrey, England",Paris,,"Koown as the ""Citizen-King"" of France, last King of France.",,4,VIAF,55392984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,324,324,324,324,LuXVI1754,2,1,3,historical,,1,LuXVI,Ludwig XVI.,,,,1754,-01-01 00:00:00,1754-01-01 00:00:00,,,1793,-01-01 00:00:00,1793-01-01 00:00:00,Paris,Versailles,,"König von Frankreich, guilliutiniert, bruder von Karl X.",,4,VIAF,212882453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,325,325,325,325,LueH1918,3,1,5,historiographer,,1,LueH,Lüthy,Herber,,,1918,-01-01 00:00:00,1918-01-01 00:00:00,,,2002,-01-01 00:00:00,2002-01-01 00:00:00,,,,Swiss historian,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,326,326,326,326,MaA1862,3,1,5,historiographer,,1,MaA,Maag,Albert,,,1862,-01-01 00:00:00,1862-01-01 00:00:00,,,1929,-01-01 00:00:00,1929-01-01 00:00:00,"Basel, Switzerland","Bern, Switzerland",,,,4,VIAF,7760616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,327,327,327,327,MaJP0000,2,1,3,historical,,1,MaJP,Maillard ,J. P.,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Lieutenant in napoleonischen Diensten,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,328,328,328,328,MaP1783,2,1,2,contemporary,,1,MaP,Maillardoz,Philippe,,,1783,-01-01 00:00:00,1783-01-01 00:00:00,Fribourg,,1853,-01-01 00:00:00,1853-01-01 00:00:00,"Fribourg, Switzerland","Fribourg, Switzerland",,,,4,HLS,D6036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,329,329,329,329,MaJD0000,2,1,6,undefined,,1,MaJD,Maillefer,Jean-David,,,0,-01-01 00:00:00,,probabely Vaud,,0,-01-01 00:00:00,,,,,Lieutenant in napoleonischen Diensten,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,330,330,330,330,MaT1962,3,1,5,historiographer,,1,MaT,Maissen,Thomas,,,1962,-01-01 00:00:00,1962-01-01 00:00:00,,,0,-01-01 00:00:00,,,,,Schweizer Historiker (vor allem Frühe Neuzeit),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,331,331,331,331,MaE1805,3,1,5,historiographer,,1,MaE,Mallet,Edouard,,,1805,-01-01 00:00:00,1805-01-01 00:00:00,,,1856,-01-01 00:00:00,1856-01-01 00:00:00,"Geneva, Switzerland","Ferney, Switzerland",,"Mallet’s differentiation of three types of historiography “Den Büchergelehrten, den Bildungsreisenden und den Reichshistoriographen” (Tuchtenhagen, 2011) (p. 41)",,4,VIAF,35214986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,332,332,332,332,MaE0000,2,1,3,historical,,1,MaE,Marc,Edmond,,,0,-01-01 00:00:00,,France,,0,-01-01 00:00:00,,,,,reports about his experiences during the July Revolution in his book Mes journées de juillet 1830 .,,2,VIAF,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,333,333,333,333,MaC1805,1,1,2,contemporary,,1,MaC,Marthaler,Conrad  ,,,1805,-01-01 00:00:00,1805-01-01 00:00:00,Oberhasle/Zürich,,1839,-01-01 00:00:00,1839-01-01 00:00:00,,,,"Bauernknecht, arm",,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,34,,1,protestant,,Gefallen im Züriputsch,,,,,,,,,,,,,,,
1,334,334,334,334,MaK1818,2,1,3,historical,,1,MaK,Marx,Karl,,,1818,-01-01 00:00:00,1818-01-01 00:00:00,,,1883,-01-01 00:00:00,1883-01-01 00:00:00,London,"Trier, Prussia",,"freut sich zu früh über den sieg der liberalen in CH, in der Adressenbewegung von Brüssel aus (Maissen, 199)",,4,VIAF,49228757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,335,335,335,335,MaM1928,3,1,5,historiographer,,1,MaM,Mattmüller,Markus ,,,1928,-01-01 00:00:00,1928-01-01 00:00:00,,,2003,-01-01 00:00:00,2003-01-01 00:00:00,,,,Swiss historian,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,336,336,336,336,MaExxxx,2,1,3,historical,,1,MaE,May,Eduard,,,0,-01-01 00:00:00,,,,0,-01-01 00:00:00,,,,,Sarnerbund, Hauptmann,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,337,337,337,337,MvRJ1808,2,1,1,sample,,2,MvRJ,May (von Rüed),"Julie, von",born von May von Belletruche,,1808,-01-01 00:00:00,1808-01-01 00:00:00,,,1875,-01-01 00:00:00,1875-01-01 00:00:00,"Belletruche*, Switzerland","Bern, Switzerland",,"[She] was a Swiss feminist. In 1868, she became the chairperson of the first women's organisation in Switzerland: Association internationale des femmes. She supported women suffrage, but focused on Equality before the law. She has been counted as the perhaps most leading feminist of her country in her generation alongside Marie Goegg-Pouchoulin. (Wikipedia)",,4,VIAF,308694648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,338,338,338,338,MaG1805,2,1,3,historical,,1,MaG,Mazzini,Giuseppe,,,1805,-01-01 00:00:00,1805-01-01 00:00:00,,,1872,-01-01 00:00:00,1872-01-01 00:00:00,"Pisa, Italy","Genua, Italy",,Mazzini was member of the Carboneri,,4,VIAF,2498020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,339,339,339,339,MeH1814,1,1,2,contemporary,,1,MeH,Meier,Heinrich,,,1814,-01-01 00:00:00,1814-01-01 00:00:00,Bäretswil,,0,-01-01 00:00:00,,,,,hilft Eltern auf dem Hof und beim Weben,,1,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,0,0,,25,,1,protestant,,Verwundet im Züriputsch,,,,,,,,,,,,,,,
