Author,Biblio,Transcript,Sequence,Text,invivo,chronology,people,places,comments,footing (IM),footing (IM),encounter (Goffman),PC,StoryPoint,Character Building,MC Choices,Plot Choices,Theme Choices,Illustrating,Theme Development,Scene No.
645,532,14,763,Regierung anzubieten. ,regierung;,,,,,,,,,,,,,,,,
645,532,14,764,"Ich bat sie jedesmal, sich ruhig zu verhalten, keine Exzesse zu begehen ",,,,,,,,,,,,,,,,,
645,532,14,765,"und zu gewärtigen, ob die Regierung ihre Dienste annehmen wolle. ",regierung;,,,,,,,,,,,,,,,,
645,532,14,766,Jedesmal begaben sie sich ruhig wieder zurück. ,,,,,,,,,,,,,,,,,
645,532,14,767,"Um [-62—]3 Uhr kamen sie wieder mit der Anzeige, ihre Cameraden waren ",,,,,,,,,,,,,,,,,
645,532,14,768,beim Zeughaus und wünschten Waffen in Empfang zu nehmen. ,,,,,,,,,,,,,,,,,
645,532,14,769,"Ich ging, indem ich es Herrn Hegetschweiler mittheilte, zu ihnen und traf ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,770,sie vor dem Feldhofe in einer Anzahl von 30—40. ,,,,,,,,,,,,,,,,,
645,532,14,771,"Indem ich sie versicherte, daß ihr Muth und ihre Gesinnungen von der ",,,,,,,,,,,,,,,,,
645,532,14,772,"Regierung geachtet und anerkannt würden, machte ich ihnen Vorstellungen, ",regierung;,,,,,,,,,,,,,,,,
645,532,14,773,"daß es jetzt kaum wohlgethan wäre, ihren Wünschen zu entsprechen, daß sie ",,,,,,,,,,,,,,,,,
645,532,14,774,"sich aber gedulden, ruhige Zuschauer bleiben und sich deßhalb auch von ",,,,,,,,,,,,,,,,,
645,532,14,775,hier entfernen und nach Hause begeben möchten. ,,,,,,,,,,,,,,,,,
645,532,14,776,"Ohne Widerrede, ohne Lärm und Geräusch entfernten sie sich auch. 22b)",,,,,,,,,,,,,,,,,
645,532,14,777,"[-63—]Auf unserm Wege zur Hauptwache trafen wir so viel Bürgermilitär an, ",bürger;,,,,,,,,,,,,,,,,
645,532,14,778,"daß wir annehmen mußten, das zweite, stärkere Contingent sei ebenfalls ",,,,,,,,,,,,,,,,,
645,532,14,779,aufgestellt. ,,,,,,,,,,,,,,,,,
645,532,14,780,Im Zimmer des Polizeirathes waren wirklich schon einige Mitglieder ,mitglied;,,,,,,,,,,,,,,,,
645,532,14,781,vorhanden. ,,,,,,,,,,,,,,,,,
645,532,14,782,Bald kam eine Einladung zur Sitzung auf 4 Uhr in die Wohnung des Herrn ,,,,,,,,,,,,,,,,,
645,532,14,783,Bürgermeister Heß. ,bürger;,,,,,,,,,,,,,,,,
645,532,14,784,"Wir ließen ihn bitten, dieselbe doch in einem Staatsgebäude abhalten zu ",,,,,,,,,,,,,,,,,
645,532,14,785,"lassen. Er erschien auch wirklich bei uns und zeigte uns an, daß der von ",,,,,,,,,,,,,,,,,
645,532,14,786,Pfäffikon aus ergangene Landsturm auf der Höhe von Oberstraß angelangt ,land;,,,pfäffikon;,,,,,,,,,,,,,
645,532,14,787,sei. ,,,,,,,,,,,,,,,,,
645,532,14,788,Nach dieser Eröffnung gab ich der Behörde Kenntniß von dem Herrn Oberst ,,,,,,,,,,,,,,,,,
645,532,14,789,"Hirzel durch mich ertheilten Auftrag und Vollmacht und erklärte dabei, ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,790,"ich verlange dessen Genehmigung oder Auflösung durch die Regierung, zu ",regierung;,,,,,,,,,,,,,,,,
645,532,14,791,"welch letzterer, falls sie nicht ihre Billigung erhalten sollte, jetzt ",,,,,,,,,,,,,,,,,
645,532,14,792,noch Zeit sei. ,,,,,,,,,,,,,,,,,
645,532,14,793,Einstimmig und unter Verdankung meiner Bemühung wurde meine Anordnung ,ordnung;,,,,,,,,,,,,,,,,
645,532,14,794,belobt und gutgeheißen und somit zu der der Regierung gemacht. ,regierung;,,,,,,,,,,,,,,,,
645,532,14,795,Die lebhafteste Billigung fand sie besonders [-64-]bei den Herren Ed. ,,,,,,,,,,,,,,,,,
645,532,14,796,Sulzer und Zehnder 23)[ ] ,,,sulzer;,,,,,,,,,,,,,,
645,532,14,797,"und es wurde mir sogar bemerkt, ich sollte Herrn Oberst Hirzel melden, ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,798,daß er ausgedehnte Vollmacht habe. ,,,,,,,,,,,,,,,,,
645,532,14,799,Ich verlangte ausdrückliche Vormerkung hievon am Protokoll. Sollte diesem ,,,,,,,,,,,,,,,,,
645,532,14,800,"Verlangen, was ich zur Stunde nicht weiß, nicht entsprochen worden sein, ",,,,,,,,,,,,,,,,,
645,532,14,801,"so berufe ich mich gegen diejenigen, die meine Angabe bezweifeln sollten, ",,,,,,,,,,,,,,,,,
645,532,14,802,"auf alle damals zugegen gewesenen Collegen, von denen zwar die Herren ",,,,,,,,,,,,,,,,,
645,532,14,803,"Bürgi, Schäppi und Hotz mangelten. ",,,bürgi;,,,,,,,,,,,,,,
645,532,14,804,An den Bericht von meiner Unterredung mit Herrn Stadtrath Gysi knüpfte ,,,,,,,,,,,,,,,,,
645,532,14,805,"sich sogleich der Beschluß, den Herrn Stadtpräsidenten Ziegler und Herrn ",,,,,,,,,,,,,,,,,
645,532,14,806,"Gysi Hieher kommen zu lassen, um mit ihnen nochmals auch von Seite der ",,,,,,,,,,,,,,,,,
645,532,14,807,Regierung über getroffene und noch zu treffende Sicherheitsmaßnahmen ,regierung;,,,,,,,,,,,,,,,,
645,532,14,808,Rücksprache zu nehmen. ,,,,,,,,,,,,,,,,,
645,532,14,809,"Die Herren Heß, Eduard Sulzer und ich wurden zu dieser Besprechung ",,,sulzer;,,,,,,,,,,,,,,
645,532,14,810,angewiesen.,,,,,,,,,,,,,,,,,
645,532,14,811," — Es wurde nun berathen, was in Bezug auf die in Oberstraß stehenden ",,,,,,,,,,,,,,,,,
645,532,14,812,Leute zu thun sei. ,,,,,,,,,,,,,,,,,
645,532,14,813,Während der Berathung ließ Herr Oberst Hirzel durch Herrn ,,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,814,"Oberstlieutenant Brunner mir zu Händen der Regierung melden, er habe den ",regierung;,,,,,,,,,,,,,,,,
645,532,14,815,Plan der Besetzung beider Limmatbrücken aufgegeben und müsse die ,,,,,,,,,,,,,,,,,
645,532,14,816,"Regierung deßnahen, wenn sie unter dem Schutz der Militärschule [-65—]",regierung; schule;,,,,,,,,,,,,,,,,
645,532,14,817,"sein wolle, ersuchen, sich nach dem Löwenhof (altes Zeughaus) zu begeben. ",,,,,,,,,,,,,,,,,
645,532,14,818,Ich eröffnete dieses. ,,,,,,,,,,,,,,,,,
645,532,14,819,"Man beschloß, nach Beendigung der angehobenen Berathunq, sich um 8 Uhr im ",,,,,,,,,,,,,,,,,
645,532,14,820,Saale des Postgebäudes wieder zu besammeln. ,,,,,,,,,,,,,,,,,
645,532,14,821,"Die Berathung selbst war kurz, ihr Resultat, es sollten die beiden Herren ",,,,,,,,,,,,,,,,,
645,532,14,822,Hegetschweiler und M. Sulzer mit der Standesfarbe sich nach Oberstraß ,,,sulzer; hegetschweiger;,,,,,,,,,,,,,,
645,532,14,823,begeben und dort nach dem Zweck und Vorhaben der Leute fragen.,,,,,,,,,,,,,,,,,
645,532,14,824," — Die beiden Herren Ziegler und Gysi erschienen und erklärten, ",,,,,,,,,,,,,,,,,
645,532,14,825,"ganz wie Herr Gysi vor Mitternacht es gegen mich gethan hatte, ",,,,,,,,,,,,,,,,,
645,532,14,826,"ihre Anordnungen bezwecken einzig Handhabung von Ruhe, Ordnung und ",ordnung; ruhe;,,,,,,,,,,,,,,,,
645,532,14,827,"Sicherheit; als Beweis hiefür möge auch gelten, daß sie auf den Thürmen ",,,,,,,,,,,,,,,,,
645,532,14,828,alles Stürmen — (wirklich war in der Nacht in Schlieren ein Haus ,,,,,,,,,,,,,,,,,
645,532,14,829,"abgebrannt, ohne daß in der Stadt Feuerlärm gemacht wurde) des ",,,,,,,,,,,,,,,,,
645,532,14,830,"Bestimmtesten untersagt hätten; auch wäre anfänglich beschlossen gewesen, ",,,,,,,,,,,,,,,,,
645,532,14,831,"vor die Häuser einiger bekannter Männer Wachposten hinzustellen, diese ",,,,,,,,,,,,,,,,,
645,532,14,832,"Anordnung dann aber, um die Aufmerksamkeit der Einrückenden nicht gerade ",ordnung;,,,,,,,,,,,,,,,,
645,532,14,833,"dadurch auf diese Häuser hinzulenken, dahin abgeändert worden, von Zeit ",,,,,,,,,,,,,,,,,
645,532,14,834,zu Zeit in deren Nähe patrouilliren zu lassen. ,,,,,,,,,,,,,,,,,
645,532,14,835,"Dann aber fügte Herr Ziegler noch bei, es sei dieß eine getreue Angabe ",,,,,,,,,,,,,,,,,
645,532,14,836,"dessen, was die Stadtbehörde gethan und bezwecke; ihre Leute seien ",,,,,,,,,,,,,,,,,
645,532,14,837,"angewiesen, die Landleute frei passiren zu lassen, mit ihnen nicht ",land;,,,,,,,,,,,,,,,,
645,532,14,838,anzubinden; ,,,,,,,,,,,,,,,,,
645,532,14,839,"möglich wäre es aber, daß sich jene bei der bekannten, auch in der Stadt ",,,,,,,,,,,,,,,,,
645,532,14,840,"herrschenden Stimmung mit diesen verbinden könnten, wogegen er nicht ",,,,,,,,,,,,,,,,,
645,532,14,841,bürgen könnte. ,,,,,,,,,,,,,,,,,
645,532,14,842,"Die Conferenz schloß mit der Bitte, für die Stadtmiliz noch 500 Gewehre",,,,,,,,,,,,,,,,,
645,532,14,843,"5 [page number in original] [-67—](nachdem bereits früher, ich weiß nicht ",,,,,,,,,,,,,,,,,
645,532,14,844,"mehr, durch wessen Anordnung, 60 abgegeben worden waren) verabfolgen zu ",ordnung;,,,,,,,,,,,,,,,,
645,532,14,845,lassen. ,,,,,,,,,,,,,,,,,
645,532,14,846,Die Bitte wurde gewährt!,,,,,,,,,,,,,,,,,
645,532,14,847,Ungefähr um halb 6 Uhr ging ich über den Münster- und Paradeplatz und ,,,,paradeplatz;,,,,,,,,,,,,,
645,532,14,848,"überzeugte mich, daß vor beiden Eingängen zum Zeughaus Abtheilungen von ",,,,,,,,,,,,,,,,,
645,532,14,849,"Cavallerie, Scharfschützen und Infanterie aufgestellt waren. ",,,,,,,,,,,,,,,,,
645,532,14,850,"Auf dem Paradeplatz sich ich auch Herrn Oberst Hirzel, dem ich von der ",,,oberst hirzel;,paradeplatz;,,,,,,,,,,,,,
645,532,14,851,durch den Regierungsrath ausgesprochenen Genehmigung und Ausdehnung ,regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,852,seiner Vollmachten Kenntniß gab. ,,,,,,,,,,,,,,,,,
645,532,14,853,"Dann begab ich mich nach Hause, wo meine Leute, die ich seit gestern ",,,,,,,,,,,,,,,,,
645,532,14,854,"Abends 7 Uhr nicht gesehen, die Nacht in der größten Unruhe zugebracht ",ruhe;,,,,,,,,,,,,,,,,
645,532,14,855,"hatten, die durch auch in mein Logis gelangte Nachrichten vom Anmärsche ",,,,,,,,,,,,,,,,,
645,532,14,856,des Landsturmes noch vermehrt worden war. ,land;,,,,,,,,,,,,,,,,
645,532,14,857,"Hier hörte ich, wie durch Polizeidiener ausgerufen wurde: alle ",,,,,,,,,,,,,,,,,
645,532,14,858,"waffenfähige Mannschaft sei aufgefordert, sich zum Stadthaus zu begeben; ",,,,,,,,,,,,,,,,,
645,532,14,859,"wer Waffen habe, soll sie mitnehmen; wer keine habe, dem werden solche ",,,,,,,,,,,,,,,,,
645,532,14,860,verabreicht werden.,,,,,,,,,,,,,,,,,
645,532,14,861,"Kaum bei Hause angelangt, erfolgte erpresse Einladung zur (letzten) ",,,,,,,,,,,,,,,,,
645,532,14,862,Sitzung ins Postgebäude. ,,,,,,,,,,,,,,,,,
645,532,14,863,Die beiden Abgeordneten waren zurück; ,,,,,,,,,,,,,,,,,
645,532,14,864,Eduard Sulzer ließ eine Stunde auf sich warten. ,,,sulzer;,,,,,,,,,,,,,,
645,532,14,865,Nach seiner Ankunft berichtete Hegetschweiler: Wir begaben uns ,,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,866,Auftragsgemäß nach Oberstraß und stießen dort bei der Linde auf ungefähr ,,,,,,,,,,,,,,,,,
645,532,14,867,"2000 Mann, von denen etwa 200 bewaffnet waren, welch letztere bei unserer ",,,,,,,,,,,,,,,,,
645,532,14,868,Annäherung in Reihe und Glied traten und präsentirten. ,,,,,,,,,,,,,,,,,
645,532,14,869,Wir frugen nach ihrem Anführer. Als solcher ward uns Herr Pfarrer Hirzel ,pfarrer;,,hirzel B.;,,,,,,,,,,,,,,
645,532,14,870,"bezeichnet, der sich in einem [-67—]Zimmer des Wirthshauses befand. ",,,,,,,,,,,,,,,,,
645,532,14,871,"Wir wurden vorgelassen und erhielten auf unsere Anfrage die Antwort, der ",wort;,,,,,,,,,,,,,,,,
645,532,14,872,"Zweck des heutigen Erscheinens sei, die von Kloten aus gestellten ",,,,,,,,,,,,,,,,,
645,532,14,873,"Verlangen nochmals zu erneuern, dann aber und vorzüglich bestehe das Volk ",volk;,,,,,,,,,,,,,,,,
645,532,14,874,"darauf, daß die Regierung erkläre, nicht nur sei sie nie Willens gewesen, ",regierung;,,,,,,,,,,,,,,,,
645,532,14,875,"fremde Truppen herbeizurufen, sondern sie werde auch nie fremder Hülfe ",fremde;,,,,,,,,,,,,,,,,
645,532,14,876,begehren. ,begehren;,,,,,,,,,,,,,,,,
645,532,14,877,"Bevor eine entsprechende Erklärung an das Volk gelange, werde es sich ",volk;,,,,,,,,,,,,,,,,
645,532,14,878,"nicht auseinander begeben, dagegen aber auch nicht in die ",,,,,,,,,,,,,,,,,
645,532,14,879,Stadt kommen. 24)[ ] ,,,,,,,,,,,,,,,,,
645,532,14,880,Von einer anberaumten Frist war — und konnte ,,,,,,,,,,,,,,,,,
645,532,14,881,demnach keine Rede sein! — ,,,,,,,,,,,,,,,,,
645,532,14,882,"Herr Hegetschweiler behauptete auch, die Leute verhalten sich gewiß ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,883,ruhig. ,,,,,,,,,,,,,,,,,
645,532,14,884,Dieser Bericht des Herrn Hegetschweiler wurde von M. Sulzer [-68—] ,,,sulzer; hegetschweiger;,,,,,,,,,,,,,,
645,532,14,885,vollkommen bestätigt. ,,,,,,,,,,,,,,,,,
645,532,14,886,"Ob noch einige Worte vom Siebener-Concordat mit eingeflossen sind, kann ",wort;,,,,,,,,,,,,,,,,
645,532,14,887,und will ich mit Zuverlässigkeit nicht behaupten. 25a)[ ] ,,,,,,,,,,,,,,,,,
645,532,14,888,"Nach einer Debatte von beiläufig Stunden, wobei der Regierungsrath das ",regierungsrath;,,,,,,,,,,,,,,,,
645,532,14,889,"Mißliche seiner Lage nur zu gut einsah, nur zu sehr sich überzeugte, daß ",,,,,,,,,,,,,,,,,
645,532,14,890,"er auf dem äußersten Punkte seiner Ohnmacht angekommen war, beschloß er, ",,,,,,,,,,,,,,,,,
645,532,14,891,dem Volke in Oberstraß durch die Kanzlei die Antwort übermachen zu ,volk; wort;,,,,,,,,,,,,,,,,
645,532,14,892,lassen: ,,,,,,,,,,,,,,,,,
645,532,14,893,er habe die Einberufung fremder Truppen nie beabsichtigt und gedenke auch ,fremde;,,,,,,,,,,,,,,,,
645,532,14,894,"nicht, es zu thun, da er hoffe, die Wirren unseres Kantons werden sich ",hoffen;,,,,,,,,,,,,,,,,
645,532,14,895,ohne fremde Truppen lösen. ,fremde;,,,,,,,,,,,,,,,,
645,532,14,896,Die Kanzlei ward mit der Redaktion des Beschlusses beauftragt 25b) ,,,,,,,,,,,,,,,,,
645,532,14,897,und man ging zur Berathung der [-69-]den Gesandten der Concordatstände ,,,,,,,,,,,,,,,,,
645,532,14,898,"auf ihre gestrige Einfrage zu ertheilenden Antwort über, ",wort;,,,,,,,,,,,,,,,,
645,532,14,899,als die Nachricht [-70—]in's Zimmer kam: in Neumünster wird gestürmt! ,,,,,,,,,,,,,,,,,
645,532,14,900,"Herr Krauer hatte sich, wie die Antwort an den Landsturm [-71—]abgethan ",wort; land;,,,,,,,,,,,,,,,,
645,532,14,901,"war, eben darüber zu beschweren angefangen, daß er zur gestrigen Sitzung, ",,,,,,,,,,,,,,,,,
645,532,14,902,"nebst andern Mitgliedern, nicht eingeladen worden sei, als ihn jene ",mitglied;,,,,,,,,,,,,,,,,
645,532,14,903,Nachricht unterbrach ,,,,,,,,,,,,,,,,,
645,532,14,904,"und nun Herr M. Sulzer darauf antrug, die Klage gegen die Mitglieder des ",mitglied;,,sulzer;,,,,,,,,,,,,,,
645,532,14,905,"Comité zurückzuziehen, ",comité;,,,,,,,,,,,,,,,,
645,532,14,906,was auch im Nu beschlossen ward.,,,,,,,,,,,,,,,,,
645,532,14,907, — Jetzt brachte Waibel Brändli die Anzeige: Die Leute ziehen über die ,,,,,,,,,,,,,,,,,
645,532,14,908,Brücke. ,,,,,,,,,,,,,,,,,
645,532,14,909,"Ed. Sulzer, mir gegenüber sitzend, rief mir zu: „Jetzt, die Kanonen ",,,sulzer;,,,,,,,,,,,,,,
645,532,14,910,heraus!” ,,,,,,,,,,,,,,,,,
645,532,14,911,Ich verlangte schriftlichen Auftrag. ,,,,,,,,,,,,,,,,,
645,532,14,912,"Versteht sich, sagte er. 26)[ ] ",,,,,,,,,,,,,,,,,
645,532,14,913,Allein dazu war keine Zeit mehr; denn das [-72—]Gewehrfeuer knallte vom ,,,,,,,,,,,,,,,,,
645,532,14,914,Münsterplatze her zu uns herüber.,,,,,,,,,,,,,,,,,
645,532,14,915,"Alles erhob sich, eine allgemeine Verwirrung entstand. Der Schmerz über ",,,,,,,,,,,,,,,,,
645,532,14,916,das ausgebrochene Unglück stand auf allen Gesichtern. ,,,,,,,,,,,,,,,,,
645,532,14,917,In der Verwirrung und nachdem bereits Hunderte der Landleute mit ,land;,,,,,,,,,,,,,,,,
645,532,14,918,"gezogenen Degen, Flinten, Stöcken [illegible, 3 signs] durch die ",,,,,,,,,,,,,,,,,
645,532,14,919,"Postgasse zweimal hin und her gereimt waren, verließ auch ich das ",,,,,,,,,,,,,,,,,
645,532,14,920,"Zimmer , begab mich in das unten gelegene der Post-Officianten, und dann ",,,,,,,,,,,,,,,,,
645,532,14,921,"an das, bereits zugeschlossene Portal des Posthauses, wo mehrere Leute ",,,,,,,,,,,,,,,,,
645,532,14,922,und unter [-73—]ihnen auch Hegetschweiler stand. ,,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,923,Zum zweiten Male sprengte das Volk vom Münsterhofe her durch die ,volk;,,,,,,,,,,,,,,,,
645,532,14,924,Postgasse 27)[ ] nach dem Paradeplatz und um das Hotel Baur. ,,,,paradeplatz;,,,,,,,,,,,,,
645,532,14,925,"Auch hier wurden sie von dem Militärposten auf gleiche Weise, wie auf dem ",,,,,,,,,,,,,,,,,
645,532,14,926,Münsterhofe empfangen und flohen dann größtentheils neben dem Postgebäude ,,,,,,,,,,,,,,,,,
645,532,14,927,hinauf in die Kappelergasse. 28)[ ] ,,,,,,,,,,,,,,,,,
645,532,14,928,"Jetzt verließ Hegetschweiler das Portal, ging in den Saal hinauf, kam ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,929,"bald mit zwei Papieren zurück,29a)[ ] ließ sich das [-74-]Portal öffnen ",,,,,,,,,,,,,,,,,
645,532,14,930,"und stürzte, in der Linken seinen Stock, in der Rechten die Papiere hoch ",,,,,,,,,,,,,,,,,
645,532,14,931,"empor haltend, um [-75—]die Südseite des Hotel Baur herum, dem ",,,,,,,,,,,,,,,,,
645,532,14,932,Militärposten beim Zeughaus zu. ,,,,,,,,,,,,,,,,,
645,532,14,933,"Kaum war er meinen Augen entschwunden, so lief auch ich hinaus, theilS ",,,,,,,,,,,,,,,,,
645,532,14,934,"nichts Gutes für ihn ahnend, theils von Herrn Oberst Hirzel eine ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,935,Sicherheitswache für das Posthaus zu verlangen. ,,,,,,,,,,,,,,,,,
645,532,14,936,"Wie ich um die südliche Ecke des Hotel Baur kam, sah ich an der ",,,,,,,,,,,,,,,,,
645,532,14,937,"westlichen Ecke desselben, 4 Fuß davon, einen wohlgekleideten Mann im ",,,,,,,,,,,,,,,,,
645,532,14,938,"blauen Ueberrocke auf dem Pflaster, mit dem Kopf nach Südosten gewendet ",,,,,,,,,,,,,,,,,
645,532,14,939,"und auf dem Rücken liegen, ihm gegenüber [-76—]auf 10 Schritte unser ",,,,,,,,,,,,,,,,,
645,532,14,940,"Militär, rückwärts gegen den Paradeplatz zerstreute bewaffnete Landleute, ",land;,,,paradeplatz;,,,,,,,,,,,,,
645,532,14,941,"da und dort Verwundete, die sich noch rührten, und Tobte auf dem Boden ",,,,,,,,,,,,,,,,,
645,532,14,942,liegend. ,,,,,,,,,,,,,,,,,
645,532,14,943,Der Anblick durchbebte mein Innerstes. ,,,,,,,,,,,,,,,,,
645,532,14,944,"Ich lief, die fürchterliche Wahrheit ahnend, auf ihn zu: er war es! — ",,,,,,,,,,,,,,,,,
645,532,14,945,"Ohne Bewußtsein lag Hegetschweiler da, das rechte Auge hoch angeschwollen ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,946,und Blut aus seinem Munde fließend. ,,,,,,,,,,,,,,,,,
645,532,14,947,"Ich wollte ihn aufheben, Niemand half mir. ",,,,,,,,,,,,,,,,,
645,532,14,948,In diesem Augenblicke wurde eine Haubitze aus dem südlichen Thore ,,,,,,,,,,,,,,,,,
645,532,14,949,"gebracht; ich ging auf sie zu und sagte einem Herrn Hauptmann M., der ",,,,,,,,,,,,,,,,,
645,532,14,950,"dabei behülflich war: um's Himmelswillen, ohne Noth keine Kartätschen! ",noth;,,,,,,,,,,,,,,,,
645,532,14,951,Die Leute sind ja meistens zerstreut.,,,,,,,,,,,,,,,,,
645,532,14,952," — Ich frug nach Herrn Oberst Hirzel; es hieß, er sei im Zeughaus; ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,953,"ich lief durch alle Treppen hinauf, fand ihn aber nicht. ",,,,,,,,,,,,,,,,,
645,532,14,954,"Auf jedem Boden standen einige Bewaffnete; ich kannte sie nicht, zweifle ",,,,,,,,,,,,,,,,,
645,532,14,955,"aber noch jetzt, ob sie zur Militärschule gehörten. ",schule;,,,,,,,,,,,,,,,,
645,532,14,956,"Man sagte mir, Hegetschweiler liege da unten todt, ich wollte es ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,957,"verheimlichen, man glaubte mir aber nicht. ",,,,,,,,,,,,,,,,,
645,532,14,958,"Wie ich das Zeughaus wieder verließ, war Hegetschweiler hinweggetragen. ",,,hegetschweiger;,,,,,,,,,,,,,,
645,532,14,959,Ich ging in's Haus zum Feldhof. ,,,,,,,,,,,,,,,,,
645,532,14,960,Auch hier traf ich Hirzel nicht. ,,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,961,"Noch, fiel hie und da ein Schuß; ",,,,,,,,,,,,,,,,,
645,532,14,962,"ich stand in der Wohnung des Herrn Hirzel am Fenster, das gegen den ",,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,963,Garten und den Paradeplatz geht und sah hier bald die Scene sich ,,,,paradeplatz;,,,,,,,,,,,,,
645,532,14,964,wechseln. Zwischen der Post und dem Hotel marschirten die Plotone der ,,,,,,,,,,,,,,,,,
645,532,14,965,Bürgermilitz auf und machten Front gegen den Paradeplatz; ,bürger;,,,paradeplatz;,,,,,,,,,,,,,
645,532,14,966,"Dr. Escher führte circa 60 bis 80 seiner Leute auf, von denen vielleicht ",,,escher;,,,,,,,,,,,,,,
645,532,14,967,"25 mit Flinten, die übrigen mit Stöcken [illegible, 3 signs] bewaffnet [-",,,,,,,,,,,,,,,,,
645,532,14,968,77—]waren; er ließ sie vor dem Brunnen Front gegen das Hotel Baur machen. ,,,,,,,,,,,,,,,,,
645,532,14,969,"Ungefähr um halb 11 Uhr zog sich die Militärschule in möglicher Stille, ",schule;,,,,,,,,,,,,,,,,
645,532,14,970,"doch geordnet, in die Caserne zurück; ",,,,,,,,,,,,,,,,,
645,532,14,971,der Wachtposten vor dem Feldhof ward abgelöst und durch das Bürgermilitär ,bürger;,,,,,,,,,,,,,,,,
645,532,14,972,ersetzt. ,,,,,,,,,,,,,,,,,
645,532,14,973,Schon fast seit einer Stunde ertönten alle Glocken der Stadt. ,,,,,,,,,,,,,,,,,
645,532,14,974,"Jetzt kam Herr Oberst Pestalutz zum Feldhof, die Frauen aus dem Hause zu ",,,,,,,,,,,,,,,,,
645,532,14,975,entfernen; ,,,,,,,,,,,,,,,,,
645,532,14,976,"auch mir sagte er, ich wäre hier im Hause nicht sicher.",,,,,,,,,,,,,,,,,
645,532,14,977," — Noch bevor die Militärschule das Zeughaus verlassen hatte, kam Herr ",schule;,,,,,,,,,,,,,,,,
645,532,14,978,Oberst Hirzel in seine Wohnung. ,,,oberst hirzel;,,,,,,,,,,,,,,
645,532,14,979,"Er sah sehr zerstört und angegriffen aus, troff von Schweiß und konnte ",,,,,,,,,,,,,,,,,
645,532,14,980,bloß die Worte hervorbringen: Gott! daß dieß hat geschehen müssen! ,wort; gott;,,,,,,,,,,,,,,,,
645,532,14,981,stürzte ein Glas Wein hinunter und wieder fort. 20b),,,,,,,,,,,,,,,,,
645,532,14,982," — Ich befand mich nun im Feldhof ganz allein und hatte Zeit, ",,,,,,,,,,,,,,,,,
645,532,14,983,"Betrachtungen [-78—]über das, was unter meinen Augen vorging, ",,,,,,,,,,,,,,,,,
645,532,14,984,anzustellen. ,,,,,,,,,,,,,,,,,
645,532,14,985,"Ich sah, daß die Stadtmilitzen Meister geworden, von dem aber, was um ",,,,,,,,,,,,,,,,,
