"id","author_id","bibliography","transcript","token_sequence","token","author_name"
"1897","645","532","14","316","M. Sulzer, hiemit, den Zeitpunkt ausgenommen, den er noch verschieben ",NULL
"1898","645","532","14","317","wollte, einverstanden, empfahl die Vorsicht, die Truppen bloß als ",NULL
"1899","645","532","14","318","Soldaten und nicht als Partei zu betrachten und nicht außerhalb der Stadt ",NULL
"1900","645","532","14","319","zu verwenden ",NULL
"1901","645","532","14","320","und Escher wollte diese Anordnung bloß als polizeiliche, nicht als ",NULL
"1902","645","532","14","321","militärische Maßregel betrachtet wissen. ",NULL
"1903","645","532","14","322","Mit Einmuth wurde demnach die Einberufung des vierten Auszügerbataillons ",NULL
"1904","645","532","14","323","beschlossen und Herrn Oberst Hirzel das Commando übertragen, so wie dem ",NULL
"1905","645","532","14","324","ersten Bataillon in Erinnerung zu bringen, daß es sich schon auf dem [-",NULL
"1906","645","532","14","325","26—]Piquet befinde. ",NULL
"1907","645","532","14","326","Während man nun zur Behandlung anderweitiger Geschäfte überging, ",NULL
"1908","645","532","14","327","redigirten Eduard Sulzer und Zehnder im Nebenzimmer die Proklamation, wie ",NULL
"1909","645","532","14","328","sie unterm 31. erlassen worden ist. 10)[ ] ",NULL
"1910","645","532","14","329","Den [-27—]Tag der Einberufunq des Großen Rathes behielt man sich vor, in ",NULL
"1911","645","532","14","330","der nächsten Sitzung festzusetzen, ",NULL
"1912","645","532","14","331","so wie [-28—]man auch 3 Mitglieder, Weiß, Eduard Sulzer und Zehnder, mit ",NULL
"1913","645","532","14","332","der Abfassung des demselben zu erstattenden Berichtes beauftragte.11)[ ]",NULL
"1914","645","532","14","333","[-29-]Der 1. Sept. (Sonntag) ging ruhig vorüber. ",NULL
"1915","645","532","14","334","Am thätigsten war das Comité, thätiger allerdings [-30—]als die ",NULL
"1916","645","532","14","335","Regierung. ",NULL
"1917","645","532","14","336","Von jenem erfuhr ich am Morgen bei Herrn Heß, daß es statt des ",NULL
"1918","645","532","14","337","gedruckten, sequestrirten [-31—] Commentars einen lithographirten ",NULL
"1919","645","532","14","338","verbreitet hatte, worin eine etwas mildere Saite aufgezogen [-32—]war, ",NULL
"1920","645","532","14","339","der aber immer noch die Leute aufregte und gegen den Regierungserlaß zu ",NULL
"1921","645","532","14","340","stimmen suchte.",NULL
"1922","645","532","14","341","Hr. [-33—]Heß erzählte mir ferner von Vorbereitungen, die am See ",NULL
"1923","645","532","14","342","getroffen würden, die Mitglieder der Comités sicher nach Kloten zu ",NULL
"1924","645","532","14","343","begleiten. ",NULL
"1925","645","532","14","344","Hptm. Fehr kam eben dazu; er wußte nichts davon. ",NULL
"1926","645","532","14","345","Mir schien, er nicht viel wissen zu wollen und was ich hörte, machte auf ",NULL
"1927","645","532","14","346","mich den Eindruck, als ob Hr. Fehr nichts sagen wollte, als was man ",NULL
"1928","645","532","14","347","bereits wußte. ",NULL
"1929","645","532","14","348","Hr. Heß bemerkte z. B. es werde in der Stadt ein gedrucktes oder ",NULL
"1930","645","532","14","349","lithographirtes Blättchen herumgeboten. ",NULL
"1931","645","532","14","350","Mit unsicherm Wortschwall erwiederte Hr. Fehr, ja, es sei wahr, jetzt ",NULL
"1932","645","532","14","351","komme ihm auch der Sinn daran. ",NULL
"1933","645","532","14","352","Auf die Frage nach dessen Inhalt gab er zur Antwort, er sei zufällig dazu ",NULL
"1934","645","532","14","353","gekommen, wie auf der untern Brücke ein Unbekannter einem andern ein ",NULL
"1935","645","532","14","354","Blättchen vorlas, das große gedruckte Lettern hatte, was es aber ",NULL
"1936","645","532","14","355","enthielt, wisse er nicht. ",NULL
"1937","645","532","14","356","Nach einer Pause fragte ich ihn, ob er sich nicht nach dem Inhalt ",NULL
"1938","645","532","14","357","erkundigt habe. ",NULL
"1939","645","532","14","358","Erst jetzt fuhr er fort, er habe darnach greifen wollen, der Andere sei ",NULL
"1940","645","532","14","359","aber damit entwischt und er habe gedacht: warte du, ich will dich schon ",NULL
"1941","645","532","14","360","finden. ",NULL
"1942","645","532","14","361","Wahrscheinlich war es nichts anderes als die an diesem Tage verbreitete ",NULL
"1943","645","532","14","362","an die „Glaubensgenossen der Stadt'' [-34-]gerichtete Einladung, sich ",NULL
"1944","645","532","14","363","Morgen dem Zuge der Landleute nach Kloten anzuschließen. 11b)",NULL
"1945","645","532","14","364","Gegen Abend trafen einige dieser vom See in der Stadt ein. ",NULL
"1946","645","532","14","365","Hürlimann war ohne Lärm zu machen, durch und nach Kloten gefahren. ",NULL
"1947","645","532","14","366","Wie ich später vernahm, war der Zug aus dem östlichen Theil des Kantons ",NULL
"1948","645","532","14","367","schon an diesem Abend sehr lebhaft, ",NULL
"1949","645","532","14","368","und ein Augenzeuge versicherte mich noch an jenem Abend, zwischen ",NULL
"1950","645","532","14","369","Fehraltorf und Pfäffikon, ungefähr um 5 Uhr, durch mehr als 5—600 passirt ",NULL
"1951","645","532","14","370","zu sein. Die Straße wimmelte die Nacht über von Fußgängern, Reitenden und ",NULL
"1952","645","532","14","371","Fahrenden. ",NULL
"1953","645","532","14","372","Durch die Stadt sah ich am Morgen des 2ten mehrere Züge, den stärksten ",NULL
"1954","645","532","14","373","aus der Stadt und Neumünster, die unter 2 Fahnen ",NULL
"1955","645","532","14","374","und wie man sagt, mit den Hrn. Oberstl. Bürkli und Hptm. Frei an der ",NULL
"1956","645","532","14","375","Spitze, dahin zogen. ",NULL
"1957","645","532","14","376","Der Regen fiel in Strömen vom Himmel.",NULL
"1958","645","532","14","377","Ueber die Stärke des in Kloten versammelt gewesenen Volkes kann ich ",NULL
"1959","645","532","14","378","nichts Zuverläßiges sagen; die meisten Angaben gehen auf 8—10,000. ",NULL
"1960","645","532","14","379","Was mir [-35—]über die verschiedenen Mittel, eine große Zahl zusammen zu ",NULL
"1961","645","532","14","380","bringen, erzählt worden ist, gehört nicht zu dieser Darstellung. ",NULL
"1962","645","532","14","381","Genug, die Leute waren da und das ist's eben, was man wollte. ",NULL
"1963","645","532","14","382","Mir kommt es jetzt vor, wie wenn ein General vor der Schlacht über seine ",NULL
"1964","645","532","14","383","Armee Heerschau hält und je nach dem Ergebnis? seinen Plan macht. ",NULL
"1965","645","532","14","384","Die Regierung hatte ihr — Bataillon, die Stadt ihre — Bürgerwache.",NULL
"1966","645","532","14","385","Um Mittag begab ich mich nochmals zu Eduard Sulzer, in gleicher Absicht, ",NULL
"1967","645","532","14","386","wie unlängst. ",NULL
"1968","645","532","14","387","Ich sagte ihm u. A., wir dürfen auf unser Bataillon schwerlich rechnen, ",NULL
"1969","645","532","14","388","da sich ein Geist der Insubordination und des Widerspruches zeige, der ",NULL
"1970","645","532","14","389","nicht viel Gutes verspreche. ",NULL
"1971","645","532","14","390","Wirklich hatte mir am Vormittag Hr. Oberstl. Brunner im Auftrag von Hr. ",NULL
"1972","645","532","14","391","Oberst Hirzel, rapportirt, es habe schon gestern Abend ein unangenehmer ",NULL
"1973","645","532","14","392","Auftritt statt gefunden. ",NULL
"1974","645","532","14","393","Nach dem Lichterlöschen stellte sich ein Soldat unter die Zimmerthüre und ",NULL
"1975","645","532","14","394","rief in den Gang hinaus: he! jetzt haben wir einmal Wein gehabt! (der ",NULL
"1976","645","532","14","395","Kriegsrath, den weiten Marsch der Leute bei schlechter Witterung ",NULL
"1977","645","532","14","396","bedenkend, hatte nämlich die Verabfolgung einer Weinration angeordnet.) ",NULL
"1978","645","532","14","397","Ermüdet, durchnäßt und zum Theil von Wein, der auch noch unterwegs ",NULL
"1979","645","532","14","398","genossen worden, vielleicht auch durch allerlei Gespräche auf der Straße, ",NULL
"1980","645","532","14","399","erhitzt und mißstimmt, gaben, als der Offizier den Schreier in Arrest ",NULL
"1981","645","532","14","400","setzte, zuerst die Zimmerkameraden laut und verlangten dessen ",NULL
"1982","645","532","14","401","Freilassung. Der Lärm verbreitete sich von Zimmer zu Zimmer, endlich auf ",NULL
"1983","645","532","14","402","dem ganzen Flügel. Hr. Oberstl. Sulzberqer, nach einer kurzen mehr pro ",NULL
"1984","645","532","14","403","Forma angehobenen Untersuchung [-36—], gab ihn frei und beschwichtigte so ",NULL
"1985","645","532","14","404","die Leute. ",NULL
"1986","645","532","14","405","Schon beim Fassen der Patronen flossen, wie mir Hr. Oberst Hirzel ",NULL
"1987","645","532","14","406","versicherte, zweideutige Aeusserungen und späterhin wurden ähnliche ",NULL
"1988","645","532","14","407","Fragen von Einzelnen hingeworfen, weßwegen sie hier seien? ob sie nicht ",NULL
"1989","645","532","14","408","Narren wären, sich immer brauchen zu lassen? u. dgl.",NULL
"1990","645","532","14","409"," — Was ist unter solchen Umständen zu machen, fragte mich Hr. Sulzer. ",NULL
"1991","645","532","14","410","Wir sprachen von Abdankung, fanden aber, in diesem Momente wäre es nicht ",NULL
"1992","645","532","14","411","wohlgethan; ",NULL
"1993","645","532","14","412","auch von Intervention war die Rede. ",NULL
"1994","645","532","14","413","Allein hier erklärte mir Hr. Sulzer wörtlich: sobald Sie oder Jemand ",NULL
"1995","645","532","14","414","diese in der Regierung zur Sprache bringen und durchzusetzen suchen, ",NULL
"1996","645","532","14","415","werden wir uns entschieden zur andern Parthei schlagen. ",NULL
"1997","645","532","14","416","Nach einer Pause fügte er bei: mich dauert nur R. Rath N.; Sie wissen ",NULL
"1998","645","532","14","417","sich doch zu helfen.",NULL
"1999","645","532","14","418"," — Mein Negociren war zu Ende.",NULL
"2000","645","532","14","419","Um halb 4 Uhr wurde zu ausserordentlicher Sitzung eingeladen. ",NULL
"2001","645","532","14","420","Hr. Heß eröffnete sie mit der Anzeige, von Kloten haben sich so eben 22 ",NULL
"2002","645","532","14","421","Deputirte 12)[ ] [-37—]bei ihm eingefunden und mündlich durch das Organ ",NULL
"2003","645","532","14","422","der Hrn. Hüni, Escher-Schultheß und B. Hirzel, dann auch schriftlich ",NULL
"2004","645","532","14","423","durch ein Adresse 13a)[ ] die verschiedenen [-38—]durch die ",NULL
"2005","645","532","14","424","Einstimmigkeit des dort versammelten Volkes unterstützten Wünsche ihm zur ",NULL
"2006","645","532","14","425","Kenntniß [-39-]gebracht, ",NULL
"2007","645","532","14","426","mit der weitern Bemerkung, daß dasselbe der unverweilten Beantwortung der ",NULL
"2008","645","532","14","427","Adresse dort entgegenharre [-40—]. Nach der Versicherung von Hrn. Heß ",NULL
"2009","645","532","14","428","sollen die Anreden der drei Wortführer in ruhigem, [-41-] ",NULL
"2010","645","532","14","429","leidenschaftlosem Tone gehalten gewesen sei ",NULL
"2011","645","532","14","430","und ihre Hauptbeschwerde in der Klage über die dem engern Comité ",NULL
"2012","645","532","14","431","gemachten Zulagen von Aufwiegelung und Mißbrauch des Staatsorganismus ",NULL
"2013","645","532","14","432","bestanden haben. ",NULL
"2014","645","532","14","433","Die Antwort, welche der Reg. Rath der im Casino darauf wartenden ",NULL
"2015","645","532","14","434","Deputatschaft zu ertheilen beschloß, war ganz dem von Anfang an von ihm ",NULL
"2016","645","532","14","435","eingeschlagenen Systeme getreu: ein schwankendes weder Ja noch Nein! ",NULL
"2017","645","532","14","436","Ueber das, was die Regierung gethan, hieß es, werde der große Rath ",NULL
"2018","645","532","14","437","urtheilen; die Staatsanwaltschaft habe von sich aus jene Klage ",NULL
"2019","645","532","14","438","eingeleitet ",NULL
"2020","645","532","14","439","Und [-42—]am Reg. Rathe sei es nicht, darüber Verfügungen zu treffen; ",NULL
"2021","645","532","14","440","dieselbe sei auf eine von anderer Seite her (dem Statthalteramte Bülach) ",NULL
"2022","645","532","14","441","gegen sie eingereichte Klage wegen Verfassungsverletzung bereits zur ",NULL
"2023","645","532","14","442","Berichterstattung aufgefordert und was die Befehle der Hrn. Statthalter ",NULL
"2024","645","532","14","443","betreffe, so habe die Kundmachung vom 31. den Sinn erklärt, in welchem ",NULL
"2025","645","532","14","444","der Erlaß vom 23. gemeint gewesen sei. 13b) ",NULL
"2026","645","532","14","445","Mit dieser Antwort [-43—], glaubte Hr. Heß, werden sich die Petenten ",NULL
"2027","645","532","14","446","begnügen; ",NULL
"2028","645","532","14","447","Hr. Hegetschweiler hingegen äußerte sich, er wünsche es, zweifle aber ",NULL
"2029","645","532","14","448","sehr daran. ",NULL
"2030","645","532","14","449","Er hatte richtig gesehen! Noch denselben Abend machte ein engerer ",NULL
"2031","645","532","14","450","Ausschuß dem Volke schriftlich kund, daß er seinerseits die Antwort des ",NULL
"2032","645","532","14","451","Reg. Rathes nicht billige, er fordere daher die Gemeinds- und ",NULL
"2033","645","532","14","452","Bezirkscomités zur ernsten und sorgfältigen Wachsamkeit auf. 13c)",NULL
"2034","645","532","14","453"," – Unterdessen hatte sich die Versammlung [-44-]in Kloten ohne die ",NULL
"2035","645","532","14","454","Antwort abzuwarten, aufgelöst. ",NULL
"2036","645","532","14","455","Ein großer Theil der Leute kam über Zürich zurück. ",NULL
"2037","645","532","14","456","Die Ruhe war indessen nirgends gestört.",NULL
"2038","645","532","14","457"," — Ob und welche weitere Verabredungen in Kloten stattgehabt, ist mir ",NULL
"2039","645","532","14","458","nicht bekannt geworden; namentlich kann ich in Bezug auf die hin und ",NULL
"2040","645","532","14","459","wieder aufgeworfene Frage, ob nicht hier der Gedanke an die Organisation ",NULL
"2041","645","532","14","460","des Landsturmes zuerst in Umlauf gekommen sei, bloße Vermuthungen haben. ",NULL
"2042","645","532","14","461","Nach dem Tenor des später anzuführenden Briefes von Rahn-Escher vom 5. an ",NULL
"2043","645","532","14","462","die Präsidenten der Bezirks-Comités scheint es wenigstens, als ob an ",NULL
"2044","645","532","14","463","jenem Tage die Organisation schon vorhanden gewesen wäre. ",NULL
"2045","645","532","14","464","Die Zeit wird, was uns Andern noch dunkel ist, aufhellen.",NULL
"2046","645","532","14","465","[-45—]An diesem Abend war es, wo die beiden Berner Gesandten, Neuhaus und ",NULL
"2047","645","532","14","466","Steinhauer, während der Sitzung aufs Posthaus kamen und sich beim Reg. ",NULL
"2048","645","532","14","467","Rath anmelden ließen. ",NULL
"2049","645","532","14","468","Die Hrn. Hegetschweiler und Zehnder der wurden beauftragt, sie im ",NULL
"2050","645","532","14","469","Nebenzimmer zu empfangen. ",NULL
"2051","645","532","14","470","Sie kamen zurück, als man noch in der Berathung jener Antwort begriffen ",NULL
"2052","645","532","14","471","war. ",NULL
"2053","645","532","14","472","Was der Gegenstand der Unterhaltung im Nebenzimmer war, ist in der ",NULL
"2054","645","532","14","473","Sitzung nie eröffnet worden; ",NULL
