"Transcript","Author","Bibliography","no","text","scene","invivo","chronology","people","places","footing (IM)","encounter (Goffman)","PC","comment","Story elemet"
12,532,279,1238,"Als Landammann Nagel als Repräsentant für den Kanton Schwyz in Luzern eingetroffen, schickte das Centralcommittee zwei Abgeordnete, Herrn Adolph Hertenstein und mich (ich war Suppleant des Centralcommittees) an ihn in das Gasthaus zur Waage, um ihm die Dringlichkeit energischen Einschreitens in dem Kanton Schwyz ans Herz zu legen, und zwar zu dem Zwecke, Bewegungen in andern Kantonen und dem Einschreiten der Schutzvereine vorzubeugen.",,,,,,,,,,
12,532,279,1239,"Landammann Nagel schrieb dann wirklich nach Zürich, wenn die Tagsatzung nicht mit energischen Mitteln die Repräsentanten unterstütze, so werden ungeregelte Kräfte sich einmischen.",,,,,,,,,,
12,532,279,1240,"Die Tagsatzung beschloß ein großartiges Militäraufgebot und befahl die militärische Besetzung des Kantons Schwyz.",,,,,,,,,,
12,532,279,1241,"Der Herr Oberst Rudolph Rüttimann führte von Luzern das erste Bataillon nach dem Kanton Schwyz.",,,,,,,,,,
12,532,279,1242,"Er spielte nicht die Rolle der Ueberzeugungsvfsiziere von 1841, sondern gehorchte, wenn auch mit innerm Widerstreben, seiner Militärpflicht.",,,,,,,,,,
12,532,279,1243,"Die Achtung vor der Tapferkeit der Männer in den Urkantonen war damals groß.",,,,,,,,,,
12,532,279,1244,"Ich erinnere mich noch, daß die bäumigen Verner, welche ich im Qnartiere hatte, sich mit banger Angst um die Lage der Dinge bei mir erkundigten und Beklemmung und Furcht vor dem Kriegszuge nach dem Kanton Schwyz äußerten.",,,,,,,,,,
12,532,279,1245,"Schultheiß Schauer und Landammann Nagel befahlen die Reeonstituirung des Kantons Schwyz.",,,,,,,,,,
12,532,279,1246,"Es traten die Abgeordneten der Bezirke in Schwyz zusammen, um eine Verfassung ausznarbeiten.",,,,,,,,,,
12,532,279,1247,"Ich befand mich selbst einige Tage in Schwyz und wirkte Herrn Nazar von Reding mit, um einen Verfassungsentwurf zu bereiten.",,,,,,,,,,
12,532,279,1248,"Dieser Entwurf ging auch zu einem nicht unbedeutenden Theile in die neue Verfassung über.",,,,,,,,,,
12,532,279,1249,"Nur wollten wir eine möglichst gleiche Eintheilung des Kantons, welche aber an dem Unabhäugigkeitsgeiste der Bezirke einen unbesieglichen Widerstand erfuhr.",,,,,,,,,,
12,532,279,1250,"In dem Verfassungsrathe erhoben sich vorzugsweise zwei Streitpunkte: 1) Ueber die Kantonsgemeinde.",,,,,,,,,,
12,532,279,1251,"Die äußern Bezirke wollten die Kantonsgemeinde entweder von Schwyz entfernt und näher gegen die äußern Bezirke oder gar nicht haben;",,,,,,,,,,
12,532,279,1252,"Schwyz wollte sie entweder in Schwyz oder gar nicht.",,,,,,,,,,
12,532,279,1253,"Endlich vereinigte man sich, die Kantonsgemeinde fallen zu lassen.",,,,,,,,,,
12,532,279,1254,"2) War Streit, ob die einfache Mehrheit oder eine Mehrheit von zwei Dritttheilen über Verfassung und Gesetze entscheiden sollte.",,,,,,,,,,
12,532,279,1255,"Man nahm bann folgende Bestimmung als §.",,,,,,,,,,
12,532,279,1256,"102 in die Verfassung auf: Ihr (der Bezirksgemeinde) werden die Verfassung, und zur verfassungsmäßigen Zeit allfällige Vorschläge für Abänderung derselben, so wie olle vom Großen Rathe an sie gebrachten Gesetzesvorschläge und Verträge zur Annahme oder Verwerfung vorgelegt.",,,,,,,,,,
12,532,279,1257,"Für die Annahme der Verfassung oder für die Beschießung einer Revision derselben, so wie für die Genehmigung von Gesetzesvorschlägen oder Verträgen, sind zwei Dritttheile der Gesammtzahl der stimmfähigen Kantonsbürger erforderlich.",,,,,,,,,,
12,532,279,1258,"Um dieses Ergebniß zu erheben, werden alle stimmfähigen Bürger jener Bezirke, deren Bezirksgemeinden einen Vorschlag angenommen haben, gezählt.",,,,,,,,,,
12,532,279,1259,""" In dieser Bestimmung sprach sich vornämlich die Eifersucht der zwei Flößten Bezirke Schwyz und March aus.",,,,,,,,,,
12,532,279,1260,"Ieder wollte über Verfassung und Gesetze Meister sein und ihm mißbeliebigen Verfassungen und Gesetzen den Radschuh unterlegen.",,,,,,,,,,
12,532,279,1261,"Am 19.",,,,,,,,,,
12,532,279,1262,"Herbstmonat wurde die Verfassung unterzeichnet und für den 29.",,,,,,,,,,
12,532,279,1263,"Herbstmonat zur Abstimmung bekannt gemacht.",,,,,,,,,,
12,532,279,1264,"Die Verfassung wurde gerade in Folge des §.",,,,,,,,,,
12,532,279,1265,"102 verworfen.",,,,,,,,,,
12,532,279,1266,"Die eidgenössischen Repräsentanten ordneten einen neuen Zusammentritt des Verfassungsrathes an.",,,,,,,,,,
12,532,279,1267,"Dieser vollendete schon am 5.",,,,,,,,,,
12,532,279,1268,"Weinmonat seine Arbeit.",,,,,,,,,,
12,532,279,1269,"Er nahm die Kantonsgemeinde wieder in den Entwurf auf, verlegte sie aber von Schwyz an den Rothenthurm.",,,,,,,,,,
12,532,279,1270,"Die Verfassungsbestimmungen darüber lauteten: Die Kantonsgemeinde besteht in der Versammlung derjenigen Kantonsbürger, welche das achtzehnte Altersjahr zurückgelegt haben und in bürgerlichen Ehren und Rechten stehen.",,,,,,,,,,
12,532,279,1271,"Ausgenommen sind: «) Falliten;",,,,,,,,,,
12,532,279,1272,"b) durch Urtheil Entehrte;",,,,,,,,,,
12,532,279,1273,"e) im Aktivbürgerrecht Eingestellte.",,,,,,,,,,
12,532,279,1274,"Sie befammelt sich am Rothenthurm, ordentlicherweise alle zwei Jahre am ersten Sonntag im Mai, oder, wenn das Wetter ungünstig ist, am nächstfolgenden Sonntag, an dem das Wetter günstig ist;",,,,,,,,,,
12,532,279,1275,"außerordentlicherweise, so oft der Kantonsrath sie einberuft.",,,,,,,,,,
12,532,279,1276,"Ihr Präsident ist der Land« «MMaNII.",,,,,,,,,,
12,532,279,1277,"[64-68] Sie übt ihr Souveränitätsrecht folgendermaßen aus: >) Alle Gesetzesvurschläge und Gesetzeserläuterungen müssen ihr vom Großen Rathe vorgelegt werden, und sie genehmigt oder verwirft dieselben;",,,,,,,,,,
12,532,279,1278,"o) Ihrer Genehmigung unterliegen alle wichtigern Verträge mit dem Ausland und den Kantonen der Eidgenossenschaft;",,,,,,,,,,
12,532,279,1279,"o) Instruktionen auf die Tagsatzung über Krieg und Frieden oder für Bündnisse werden ihr zur Genehmigung oder Verwerfung vorgelegt;",,,,,,,,,,
12,532,279,1280,"« Kantonsgemeinde am Rothenthurm kam im Mai 1834 in übergroßer Zahl zusammen.",,,,,,,,,,
12,532,279,1281,"Als es an die Wahl des Kantonslandammanns kommen sollte, drängten sich beide vor, um zum Volke zu sprechen.",,,,,,,,,,
12,532,279,1282,"Sofort regnete es Schläge auf Diethelms Haupt;",,,,,,,,,,
12,532,279,1283,"Schmid wurde weggebracht;",,,,,,,,,,
12,532,279,1284,"es entstund ein solches Getümmel, daß Landammann vonReding nicht vermochte die Ruhe zu behaupten und die Ordnung wieder herzustellen, somit die Klntonsgemeinde aufhob, nachdem Abyberg durch ein gegebenes Zeichen seine P«tei vom Landsgemeindeplatze und sich mit ihr entfernt hatte.",,,,,,,,,,
12,532,279,1285,"Am 1.",,,,,,,,,,
12,532,279,1286,"Brachmonat kam die Kantonsgemeinde wieder an den Rothenthurm;",,,,,,,,,,
12,532,279,1287,"aber ein großer Theil von Redings Anhängern erschien nicht mehr, theodor Abyberg wurde zum Landammann, zum Statthalter Düggelin von Gllgenen gewählt.",,,,,,,,,,
12,532,279,1288,"Herr Nazar Reding hatte die Kantonsgemeinde mit folgender Rede erösfnet: An der letzten Landsgemeinde, die ich, durch die immer wachsende, Unheil drohende Unruhe aufzuheben gezwungen wurde, war mein Entschluß festgefaßt, vor der Abstimmung über die Wahl des Landammanns, Euch, getreue liebe Landsleute, zu eröffnen, daß ich es mir durchaus verbeten müsse, den auf mich gefallenen Vorschlag zur Bestätigung ins Mehr zu setzen, um dadurch auch jeder Möglichkeit einer Wiedererwählung vorzubeugen.",,,,,,,,,,
12,532,279,1289,"Gewichtige Gründe bestimmten mich hiezu, und dieser Entschluß bestärkte sich seither in mir von Tag zu Tag mehr.",,,,,,,,,,
12,532,279,1290,"Die Verhältnisse der Eidgenossenschaft, die sowohl im Innern als zum Ausland immer ernster werden;",,,,,,,,,,
12,532,279,1291,"die Lage unsers Kantons, dessen Leben inPartelung und Selbstsucht sich zu bewegen scheint;",,,,,,,,,,
12,532,279,1292,"die Mißstimmung, die durch niederträchtige Verdächtigungen und Lügen bei vielen aus Euch bis in die tiefsten Thäler hinein gegen mich hernorgerufen wurde: das sind die Gründe, die meinen Entschluß auch in Eueren Augen, getreue liebe Landsleute, rechtfertigen müssen.",,,,,,,,,,
12,532,279,1293,"Bewegungen mannigfacher Art blieben mir nicht unbekannt.",,,,,,,,,,
12,532,279,1294,"Mir geht aber der Friede des Landes über Alles;",,,,,,,,,,
12,532,279,1295,"deswegen gedachte ich, weil ich schon an der letzten Landsgemeinde mein Amt förmlich in Euere Hände niedergelegt hatte, selbst bei Euerer heutigen Versammlung nicht zu erscheinen, damit meine Person nicht im mindesten Anlaß zu Reibungen geben könne.",,,,,,,,,,
12,532,279,1296,"Von diesen meinen Entschlüssen setzte ich den hohen Kantonsrath schriftlich in Kenntniß.",,,,,,,,,,
12,532,279,1297,"Allein Hochselber wollte in einer an mich gerichteten Zuschrift meine Ansicht nicht theilen, sondern ersuchte mich durch einmüthigen Beschluß, die hohe Behörde noch zu vräsidiren.",,,,,,,,,,
12,532,279,1298,"Ich füge mich seinem Wunsche.",,,,,,,,,,
12,532,279,1299,"Glaubet nicht, getreue liebe Landsleute! daß ich auf die im Finstern schleichenden Verläumdungen heute zu meiner Rechtfertigung ein Wort verlieren werde.",,,,,,,,,,
12,532,279,1300,"Meine persönliche und meine Amtsehre gebieten mir nur Eines: ich fordere die Urheber und Verbreiter derselben auf, hier öffentlich sich auszusprechen, dann will ich ihnen auch vor dem ganzen Volke Rede stehen.",,,,,,,,,,
12,532,279,1301,"Aber das möcht ich Euch, getreue liebe Landsleute, ans Herz legen: Haltet nie diejenigen für Euere Freunde, die Euch schmeicheln, und wenn ich Euch je schmeichle, so verachtet mich! Vergeßt, was hinter Euch liegt;",,,,,,,,,,
12,532,279,1302,"denkt in versöhnendem Geiste durch gegenseitiges Wohlwollen und Vertrauen nur auf die Wohlfahrt des ganzen Kantons! Zwietracht reißt das Haus nieder;",,,,,,,,,,
12,532,279,1303,"Eintracht baut es auf.",,,,,,,,,,
12,532,279,1304,"Endlich, getreue liebe Landsleute, hoffe ich, daß Ihr bei den heutigen Verhandlungen Euch ruhig und friedlich benehmet.",,,,,,,,,,
12,532,279,1305,"Höret jeden Landmann ruhig an, der nach der Verfassung zu reden das Recht hat.",,,,,,,,,,
12,532,279,1306,"Freie Männer insgesammt! Ich erwarte, daß Ihr Euch der Freiheit würdig betragen werdet.",,,,,,,,,,
12,532,279,1307,"Gott segne Euere Verhandlungen, er leite Euere Wahlen zum Wohl des Vaterlandes.",,,,,,,,,,
12,532,279,1308,"Er, der es schon so lange beschützte, laffe ferner seine mächtige, hülfreiche Hand über dasselbe walten.",,,,,,,,,,
12,532,279,1309,"Dafür wollen wir, wie unsere Altvordern, fünf Vaterunser, fünf Avemaria und den christlichen Glauben beten.",,,,,,,,,,
12,532,279,1310,""" Er hatte eine geringe Anzahl für seine Wiedererwählung.",,,,,,,,,,
12,532,279,1311,"Sein damaliger Gegner Abyberg trug den Sieg mit einem großen Mehre davon.",,,,,,,,,,
12,532,279,1312,"Von da an wechselte dieser letztere mit Landammann Fridolin Holdene r in Besetzung der Landammannstelle von zwei zu zwei Jahren «b, bis der Untergang der alten Schweiz im Jahr1847 sie beide vom politischen Schauplatze verdrängte und Herrn Nazar von Redina, wieder darauf zurückführte.",,,,,,,,,,
12,532,279,1313,"[69-73] Im Jahr 1834 wurde v.",,,,,,,,,,
12,532,279,1314,"Reding von dem Bezirke Einsiedeln ins Kantansgericht gewühlt;",,,,,,,,,,
12,532,279,1315,"der Bezirk Schwyz merzte alle aus, welche irgendwie im Geruche des Liberalismus waren.",,,,,,,,,,
12,532,279,1316,"Die March und der Bezirk Einsiedeln wählten durchaus liberal.",,,,,,,,,,
12,532,279,1317,"Einsiedeln neben Reding auch noch die Herren Lalzdirektor Schuler und Arzt Anton Steinegger in Schwyz, beide sehr ehrenfeste Männer.",,,,,,,,,,
12,532,279,1318,"Ivachim Schmid von Lachen war überall durchgefallen.",,,,,,,,,,
12,532,279,1319,"Allein feine Partei in Schwyz wußte Rath.",,,,,,,,,,
12,532,279,1320,"Sie beredete einen Rathsherrn Gaffer von Schwyz aus dem Großen Rathe zu treten, worauf der dreifache Bezirksrath, welcher die während einer Amtsdauer ledig fallenden Stellen zu besetzen hatte, ohne eine Verfassungsmäßige Entlafsung Gassers durch den Großen Rath abzuwarten, sofort Ivachim Schmid an seinen Platz wählte.",,,,,,,,,,
12,532,279,1321,"Die Bezilksgemeinde von Einsiedeln hatte, in der falschen Voraussetzung, t»ie Stellen im Kantonsgerichte, welche im Jahr1833 auf sechs Jahre besetzt worden waren, seien im Mai auch wieder ledig gefallen, den Hantonsrichter Kündig von Schwyz, von dem sie befürchtete, er würde bei der Erneuelungswahl in Schwyz durchfallen, zum Ersatzmann des Kantonsgerichts zewählt.",,,,,,,,,,
12,532,279,1322,"Nun behauptete Ivachim Schmids Partei in Schwyz, Kündig habe aufgehört, Kantonsrichter zu sein, und der dreifache Bezirksrath übertrug an Joachim Schmid mit der Großrathsstelle zugleich die Kantonsrichterstelle.",,,,,,,,,,
12,532,279,1323,"We Einsprüche von Seiten der übrigen Bezirke halfen nicht, diese offenbar veifafsungswidrige und ungesetzliche Wahl wurde vom Großen Rathe genehmigt , Schmid zndem noch zum Präsidenten des Großen Rathes, und mit Vezirksammann Fridolin Holdener zum Gesandten an die Tagsatzung ernannt.",,,,,,,,,,
12,532,279,1324,"Denn die Mehrheit war nun wieder durch die Bezirksgemeinden geändert worden.",,,,,,,,,,
12,532,279,1325,"Der Bezirk Schwyz hatte seine ganze Stellvertretung gewechselt, die March lieferte dazu einen Theil Anhänger von Schmid, welcher mit den Stellvertretern von Schwyz eine Mehrheit von wenigstens sechszig von 108 Mitgliedern des Großen Rathes ausmachte.",,,,,,,,,,
12,532,279,1326,"Die Mitglieder aus den Bezirken Einsiedeln, Küßnacht und Gersau, so wie ein Theil aus der March, hielten ebenfalls zusammen.",,,,,,,,,,
12,532,279,1327,"Karl Benziger von Einsiedeln stand an der Spitze derselben und mehrte sich mit großer Entschiedenheit.",,,,,,,,,,
12,532,279,1328,"Er bewog den Vezirk Einsiedeln Klage über Verfassungsverletzung bei der Tagsatzung zu führen.",,,,,,,,,,
12,532,279,1329,"Die Bezirke Gersau und Küßnacht schlossen sich diesen Klagen an;",,,,,,,,,,
12,532,279,1330,"Gersau klagte noch besonders, daß es kein Mitglied im Kantonsgerichte habe.",,,,,,,,,,
12,532,279,1331,"Die Tagsatzung beschloß zwar im Jahr1837 einen Untersuch über diese Klagen;",,,,,,,,,,
12,532,279,1332,"da aber der Klage von Gersau von Schwyz selber Recht widerfuhr, so blieb die Sache nach und nach auf sich beruhen.",,,,,,,,,,
12,532,279,1333,"Die Partei von Schmid, Holdener und Abyberg blieb im Kanton fortwährend und bis zum Jahr1838 fast unbestritten am Ruder.",,,,,,,,,,
12,532,279,1334,"DieKantonsgemeinde am Rothenthurm wählte am 8.",,,,,,,,,,
12,532,279,1335,"Mai 1836 den Herrn Fridolin Holdene r zum Landammann, den Herrn Ivachim Schmid zum Kantonsstatthalter.",,,,,,,,,,
12,532,279,1336,"Das waren die zwei Kopfe, welche alle andern überschauten und leiteten.",,,,,,,,,,
12,532,279,1337,"Schmid verfaßte die organischen Gesetze und brachte dadurch etwas Ordnung und Grundsätzlichkeit in die Verhandlungen.",,,,,,,,,,
12,532,279,1338,"Landammann Nazar von Reding behauptete sich im Kantonsgerichte und vertheidigte mit Erfolg die angegriffene Selbstständigkeit desselben und genoß selbst von Seiten seiner Gegner des Rufes eines einsichtsvollen und gerechten Richters;",,,,,,,,,,
12,532,279,1339,"zu politischen Stellen blieb ihm der Weg fortwährend verschlossen.",,,,,,,,,,
12,532,279,1340,"Das Jahr1838 war für den Kanton Schwyz wieder ein Jahrstürmischer Bewegungen.",,,,,,,,,,
12,532,279,1341,"In den Kantonen Uri und Schwyz sind die Allmenden von Urbeginn bis auf den heutigen Tag unoertheilt.",,,,,,,,,,
12,532,279,1342,"Sie werden als der größte Schatz des Landes, als die Grundlage der gesammten Landwirthschast geachtet.",,,,,,,,,,
12,532,279,1343,"Diese Allmenden sind theils große unermeßliche Weiden im Thale und auf den Bergen (Alpen), theils Waldungen.",,,,,,,,,,
12,532,279,1344,"Die erstern sind für den Unterhalt des Viehes im Frühlinge, Sommer und Herbste;",,,,,,,,,,
12,532,279,1345,"denn die Viehzucht ist der hauptsächlichste, ja fast einzige Reichthum der drei Urkantone.",,,,,,,,,,
12,532,279,1346,"Die Waldungen dienen allen Klassen des Volkes zum Bauen und zur Wärme, Von den Allmenden beider Art sind von Rechts wegen Alle ausgeschlossen, welche nicht alte Landleute sind.",,,,,,,,,,
12,532,279,1347,"Von dem Jahre 1838 an regte sich in den Kantonen Uri und Schwyz in der Mitte der eigentlichen Landleute selbst eine Partei, welche, wenn nicht eine Theilung, so doch eine größere Nutzuießung von den Allmenden forderte.",,,,,,,,,,
12,532,279,1348,"Es war dieses vorzüglich die Klasse derjenigen, welche nicht Viehbesitzer waren.",,,,,,,,,,
12,532,279,1349,"In Unterwalden hatte man schon seit frühern Zeiten den Viehbesitzern im Verhältnisse zu dem Viehe, welches sie auf die Allmenden trieben, eine Abgabe an Geld zu Gunsten derjenigen aufgelegt, welche kein Vieh besaßen.",,,,,,,,,,
12,532,279,1350,"So blieben in diesem Kanton die Allmendverhältnisfe unangetastet.",,,,,,,,,,
12,532,279,1351,"Die Bezirksgemeinde von Uri (die Allmenden sind im Kanton Uri zwischen den zwei Bezirken Uri und Ursern geschieden) faßte, veranlaßt durch Begehren aus dem Volke, auf den Vorschlag des Landrathes folgenden Beschluß, wodurch dort der Sturm beschworen wurde.",,,,,,,,,,
12,532,279,1352,"Art.",,,,,,,,,,
12,532,279,1353,1,,,,,,,,,,
12,532,279,1354,"Ieder Haushaltung von Bezirkslandleuten (die eigen Feuer und Licht erhaltet) und die mit nicht mehr als vier Kllhessens die Allmend benutzet, sollen 150 Klafter Land oder drei Allmendgärlen gegeben werden, worin aber jene, die dieselbe allenfalls schon besitzen, einbegriffen sind.",,,,,,,,,,
12,532,279,1355,"Auch denjenigen, welche schon wirklich im Besitze von mehr als drei Allmendgärlen sich befinden, sollen die mehrern laut Rüttibuch, wie ihnen selbe gegeben worden sind, gelassen werden.",,,,,,,,,,
12,532,279,1356,"Art.",,,,,,,,,,
12,532,279,1357,2,,,,,,,,,,
12,532,279,1358,"Allervorderst sollen diese Allmendgärten den ärmsten Familien, unb denjenigen, welche von der Allmend gar nichts nutzen, und zwar vom bessern Lande, das man dem Weidegang am wenigsten schädlich findet, ange»iesen, und so verhältnißmäßig in der Austheilung fortgeschritten werden.",,,,,,,,,,
